Company,Model,Silhouette
LEXUS,LEXUS RC (2018-Present),0.38742270059059936
LINCOLN,LINCOLN Continental (2016-Present),0.26082302019869164
LINCOLN,LINCOLN Continental (2016-Present),0.26174859105042564
LINCOLN,LINCOLN Continental (2016-Present),0.3245076087306926
LINCOLN,LINCOLN Continental (2016-Present),0.24551148023653413
LINCOLN,LINCOLN Continental (2016-Present),0.23879521368339007
LOTUS,LOTUS Evora (2008-Present),-0.019523382418521917
LOTUS,LOTUS Evora (2008-Present),-0.02363900761979343
LOTUS,LOTUS Evora (2008-Present),0.051455552696792896
LOTUS,LOTUS Evora (2008-Present),0.07396929705239012
MASERATI,MASERATI Ghibli (2020-Present),0.19009582018295412
MASERATI,2016 Maserati Levante,0.33236972314779323
MASERATI,2016 Maserati Levante,0.3865197924506494
MASERATI,2016 Maserati Levante,0.2829196549943809
MASERATI,MASERATI GranTurismo (2007-Present),0.30438753502135646
MASERATI,MASERATI Quattroporte VI (2016-Present),0.35058828390635155
MASERATI,MASERATI Quattroporte VI (2016-Present),0.3572287837780082
MASERATI,MASERATI Quattroporte VI (2016-Present),0.39339091245661306
MASERATI,MASERATI Quattroporte VI (2016-Present),0.259608609281186
MASERATI,2023 Maserati Grecale GT,-0.06158509890910065
MASERATI,2021 Maserati MC20,0.2441600186266822
MASERATI,2023 Maserati Grecale Trofeo,0.3450386316041388
MAZDA,2020 Mazda 2,0.5330212520536435
MAZDA,2020 Mazda 2,0.5348858518240929
MAZDA,2020 Mazda 2,0.5347383340777572
MAZDA,MAZDA 3 / Axela Sedan (2018-Present),0.56317564405304
MAZDA,MAZDA 3 / Axela Sedan (2018-Present),0.5647447950977992
MAZDA,MAZDA 3 / Axela Sedan (2018-Present),0.5670451238967874
MAZDA,MAZDA 6 / Atenza Sedan (2018-Present),0.46547908539629673
MAZDA,MAZDA 6 / Atenza Sedan (2018-Present),0.4691372759581822
MAZDA,MAZDA 6 / Atenza Sedan (2018-Present),0.44696164359036944
MAZDA,MAZDA 6 / Atenza Sedan (2018-Present),0.38559271734575895
MAZDA,MAZDA 6 / Atenza Sedan (2018-Present),0.43460490132886465
MAZDA,MAZDA 6 / Atenza Sedan (2018-Present),0.3586228035173698
MAZDA,2019 Mazda 3/Axela Hatchback,0.5741769139479551
MAZDA,2019 Mazda 3/Axela Hatchback,0.5757271545258433
MAZDA,2019 Mazda 3/Axela Hatchback,0.5730245554651783
MAZDA,MAZDA CX-5 (2016-Present),0.5158829371424901
MAZDA,MAZDA CX-5 (2016-Present),0.03927727309982942
MAZDA,MAZDA CX-5 (2016-Present),0.44541778199062537
MAZDA,MAZDA CX-5 (2016-Present),0.43468872273668624
MAZDA,MAZDA CX-5 (2016-Present),0.426196210658226
MAZDA,MAZDA CX-5 (2016-Present),0.4760288425441771
MAZDA,MAZDA CX-5 (2012-Present),0.5088624537896173
MAZDA,MAZDA CX-5 (2012-Present),0.5160996846194518
MAZDA,MAZDA CX-5 (2012-Present),0.5175175778767541
MAZDA,MAZDA CX-5 (2012-Present),0.48017013851975726
MAZDA,MAZDA CX-5 (2012-Present),0.44648280785448713
MAZDA,MAZDA CX-5 (2012-Present),0.4772745919641603
MAZDA,MAZDA CX-5 (2012-Present),0.44038854987956116
MAZDA,MAZDA CX-5 (2012-Present),0.48624929681613616
MAZDA,MAZDA CX-5 (2012-Present),0.4824563379470385
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),0.5024526302379769
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),0.5089092705178819
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),0.4871338055291734
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),0.39905518549498176
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),0.4696870002372653
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),0.4171130682224339
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),0.42043533142054706
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),0.4571749439717223
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),0.4019359674769694
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),0.459836346961266
MAZDA,MAZDA MX-5 / Miata RF (2016-Present),0.4230141708164595
MAZDA,MAZDA MX-5 / Miata RF (2016-Present),0.4075748305172115
MAZDA,MAZDA MX-5 / Miata RF (2016-Present),0.38664702058427447
MAZDA,2015 Mazda MX-5/Miata (ND),0.42022002964227434
MAZDA,2015 Mazda MX-5/Miata (ND),0.38181561263400443
MAZDA,2015 Mazda MX-5/Miata (ND),0.38166549474332334
MAZDA,2015 Mazda MX-5/Miata (ND),0.38438265826175055
MAZDA,MAZDA MX-5 / Miata Roadster Coupe (2012-Present),0.43344687199722004
MAZDA,MAZDA MX-5 / Miata Roadster Coupe (2012-Present),0.412624499470369
MAZDA,MAZDA MX-5 / Miata Roadster Coupe (2012-Present),0.39568631550154704
MAZDA,MAZDA 5 / Premacy (2010-Present),0.4587072533872023
MAZDA,MAZDA 5 / Premacy (2010-Present),0.4318068380704566
MAZDA,MAZDA 5 / Premacy (2010-Present),0.44942463780909836
MAZDA,MAZDA 5 / Premacy (2010-Present),0.4709905986084104
MAZDA,MAZDA CX-30 (2019-Present),0.5739696222443624
MAZDA,MAZDA CX-30 (2019-Present),0.5923499401699289
MAZDA,MAZDA CX-30 (2019-Present),0.5476612563229127
MAZDA,MAZDA CX-30 (2019-Present),0.5538905772802539
MAZDA,MAZDA CX-30 (2019-Present),0.5937732130626493
MCLAREN,MCLAREN GT (2019-Present),0.2907535550722641
MERCEDES BENZ,2020 Mercedes-Benz GLC Coupe,0.3622811271296022
MERCEDES BENZ,2020 Mercedes-Benz GLC Coupe,0.21669262469558204
MERCEDES BENZ,2020 Mercedes-Benz GLC Coupe,0.41563994898519835
MERCEDES BENZ,2020 Mercedes-Benz GLC Coupe,0.3426075539631072
MERCEDES BENZ,2020 Mercedes-Benz GLC Coupe,0.20261823906849483
MERCEDES BENZ,2020 Mercedes-Benz GLE,0.28821878689194125
MERCEDES BENZ,2020 Mercedes-Benz GLE,0.37986062226191986
MERCEDES BENZ,2020 Mercedes-Benz GLE,0.12126092935239309
MERCEDES BENZ,2020 Mercedes-Benz GLE,0.2548126386737446
MERCEDES BENZ,2020 Mercedes-Benz GLE,0.09506440153786526
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.4785064019521746
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.472553612867211
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.45116134731606516
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.4485174716517555
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.351032497418315
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.2763240449066869
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.28886469197417164
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.4861681321116088
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.4405252225932711
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.42536082702998734
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.3331089828558731
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.341959000631231
MERCEDES BENZ,2020 Mercedes-Benz GLS,0.2736953963184149
MERCEDES BENZ,2020 Mercedes-Benz GLS,0.3135147730460641
MERCEDES BENZ,2020 Mercedes-Benz GLB,0.44808630475799555
MERCEDES BENZ,2020 Mercedes-Benz GLB,0.36767911567097566
MERCEDES BENZ,2020 Mercedes-Benz GLB,0.46032318956123347
MERCEDES BENZ,2024 Mercedes-Benz E-Class Estate,0.1764724074614045
MERCEDES BENZ,2024 Mercedes-Benz E-Class Estate,0.1461935070737598
MERCEDES BENZ,2021 Mercedes-Benz GLA,0.38335909698610765
MERCEDES BENZ,2021 Mercedes-Benz GLA,0.3999053479507529
MERCEDES BENZ,2021 Mercedes-Benz GLA,0.5251940130720845
MERCEDES BENZ,2021 Mercedes-Benz GLA,0.5264586654463668
MERCEDES BENZ,2021 Mercedes-Benz GLA,0.4509202628480331
MERCEDES BENZ,2021 Mercedes-Benz GLA,0.46425633464591193
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,0.4785348479820408
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,0.4716928297834432
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,0.4422446741436086
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,0.43876709563679883
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,0.34246928073544486
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,0.35057848956513954
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,0.2664014226283121
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,0.2797877153750992
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,0.482121313993524
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,0.33574747864321425
MERCEDES BENZ,MERCEDES BENZ GLC (X254) (2022-Present),0.2560843923292723
MERCEDES BENZ,MERCEDES BENZ S-Class Maybach (X223) (2020-Present),0.3609955662485906
MERCEDES BENZ,MERCEDES BENZ S-Class Maybach (X223) (2020-Present),0.3666205031124002
MERCEDES BENZ,MERCEDES BENZ V-Class (2019-Present),0.0011521890616234952
MERCEDES BENZ,MERCEDES BENZ V-Class (2019-Present),-0.0045053638005322205
MERCEDES BENZ,MERCEDES BENZ SL 63 AMG (R231) (2016-Present),0.3104658035069853
MERCEDES BENZ,MERCEDES BENZ E-Class T-Modell (S213) (2016-Present),0.30827526661221816
MERCEDES BENZ,MERCEDES BENZ E-Class T-Modell (S213) (2016-Present),0.23550602851457061
MERCEDES BENZ,MERCEDES BENZ E-Class T-Modell (S213) (2016-Present),0.16384651289781108
MERCEDES BENZ,MERCEDES BENZ E-Class T-Modell (S213) (2016-Present),0.3552254647406365
MERCEDES BENZ,MERCEDES BENZ E-Class T-Modell (S213) (2016-Present),0.27761006664611565
MERCEDES BENZ,MERCEDES BENZ E-Class T-Modell (S213) (2016-Present),0.08470670575504463
MERCEDES BENZ,MERCEDES BENZ E-Class Coupe (C238) (2016-Present),0.28260623304555804
MERCEDES BENZ,MERCEDES BENZ E-Class Coupe (C238) (2016-Present),0.2889192815762668
MERCEDES BENZ,MERCEDES BENZ E-Class Coupe (C238) (2016-Present),0.15531253975133852
MERCEDES BENZ,MERCEDES BENZ E-Class Coupe (C238) (2016-Present),0.1897493812999788
MERCEDES BENZ,MERCEDES BENZ E-Class Coupe (C238) (2016-Present),0.24712358475239263
MERCEDES BENZ,MERCEDES BENZ E-Class Coupe (C238) (2016-Present),0.26656119575488535
MERCEDES BENZ,MERCEDES BENZ E-Class Coupe (C238) (2016-Present),0.15903176404481664
MERCEDES BENZ,MERCEDES BENZ GLK-Klasse (X204) (2008-Present),0.29181916602477753
MERCEDES BENZ,MERCEDES BENZ GLK-Klasse (X204) (2008-Present),0.29416691675508544
MERCEDES BENZ,MERCEDES BENZ GLK-Klasse (X204) (2008-Present),0.017885788539320543
MERCEDES BENZ,MERCEDES BENZ GLK-Klasse (X204) (2008-Present),0.44110230991122995
MERCEDES BENZ,MERCEDES BENZ GLK-Klasse (X204) (2008-Present),0.43620122706727343
MERCEDES BENZ,MERCEDES BENZ GLK-Klasse (X204) (2008-Present),0.3593473294671276
MERCEDES BENZ,MERCEDES BENZ GLK-Klasse (X204) (2008-Present),0.3593473294671276
MERCEDES BENZ,MERCEDES BENZ GLK-Klasse (X204) (2008-Present),0.3700039051689728
MERCEDES BENZ,MERCEDES BENZ GLK-Klasse (X204) (2008-Present),0.44110230991122995
MERCEDES BENZ,MERCEDES BENZ GLK-Klasse (X204) (2008-Present),0.3894690679447576
MERCEDES BENZ,MERCEDES BENZ GLK-Klasse (X204) (2008-Present),0.4351242916934724
MERCEDES BENZ,MERCEDES BENZ GLK-Klasse (X204) (2008-Present),0.38637349263736503
MERCEDES BENZ,MERCEDES BENZ GLK-Klasse (X204) (2008-Present),0.3457061397669934
MERCEDES BENZ,MERCEDES BENZ GLK-Klasse (X204) (2008-Present),0.27728799393782805
MERCEDES BENZ,MERCEDES BENZ GLK-Klasse (X204) (2008-Present),0.15086903599586363
MERCEDES BENZ,MERCEDES BENZ GLK-Klasse (X204) (2008-Present),-0.012359181428345398
MERCEDES BENZ,2014 Mercedes-Benz CLS63 AMG,0.3693882286753568
MERCEDES BENZ,2014 Mercedes-Benz CLS63 AMG,0.37627026446300177
MERCEDES BENZ,2014 Mercedes-Benz CLS63 AMG,0.3778904152529839
MERCEDES BENZ,MERCEDES BENZ C-Class Coupe (C205) (2016-Present),0.447409340335222
MERCEDES BENZ,MERCEDES BENZ C-Class Coupe (C205) (2016-Present),0.45042197888096325
MERCEDES BENZ,MERCEDES BENZ C-Class Coupe (C205) (2016-Present),0.37124041687409237
MERCEDES BENZ,MERCEDES BENZ C-Class Coupe (C205) (2016-Present),0.36347297153707914
MERCEDES BENZ,MERCEDES BENZ C-Class Coupe (C205) (2016-Present),0.3504117756257513
MERCEDES BENZ,MERCEDES BENZ C-Class Coupe (C205) (2016-Present),0.2861374854520657
MERCEDES BENZ,MERCEDES BENZ C-Class Coupe (C205) (2016-Present),0.21350316392444157
MERCEDES BENZ,MERCEDES BENZ C-Class Coupe (C205) (2016-Present),0.10565221738870947
MERCEDES BENZ,MERCEDES BENZ C-Class Coupe (C205) (2016-Present),0.34811052783148333
MERCEDES BENZ,MERCEDES BENZ C-Class Coupe (C205) (2016-Present),0.3407207129879231
MERCEDES BENZ,MERCEDES BENZ C-Class Coupe (C205) (2016-Present),0.33355331094565943
MERCEDES BENZ,MERCEDES BENZ C-Class Coupe (C205) (2016-Present),0.22556522372367843
MERCEDES BENZ,MERCEDES BENZ C-Class Coupe (C205) (2016-Present),0.2250815525379058
MERCEDES BENZ,MERCEDES BENZ A-Class Sedan (V177) (2018-Present),0.5635776936974466
MERCEDES BENZ,MERCEDES BENZ A-Class Sedan (V177) (2018-Present),0.5338682966740183
MERCEDES BENZ,MERCEDES BENZ A-Class Sedan (V177) (2018-Present),0.5245724756522133
MERCEDES BENZ,MERCEDES BENZ A-Class Sedan (V177) (2018-Present),0.5258506709638018
MERCEDES BENZ,MERCEDES BENZ A-Class Sedan (V177) (2018-Present),0.4429958393204876
MERCEDES BENZ,MERCEDES BENZ A-Class Sedan (V177) (2018-Present),0.3451223929388436
MERCEDES BENZ,MERCEDES BENZ A-Class Sedan (V177) (2018-Present),0.5643246538559206
MERCEDES BENZ,MERCEDES BENZ A-Class Sedan (V177) (2018-Present),0.5075728147541776
MERCEDES BENZ,MERCEDES BENZ A-Class Sedan (V177) (2018-Present),0.5169786922287761
MERCEDES BENZ,MERCEDES BENZ A-Class Sedan (V177) (2018-Present),0.4144300359382831
MERCEDES BENZ,MERCEDES BENZ A-Class Sedan (V177) (2018-Present),0.4068423601483298
MERCEDES BENZ,MERCEDES BENZ C-Class (A205) (2018-Present),0.42058041358087467
MERCEDES BENZ,MERCEDES BENZ C-Class (A205) (2018-Present),0.08759413355131405
MERCEDES BENZ,MERCEDES BENZ C-Class (A205) (2018-Present),-0.20234100684911055
MERCEDES BENZ,MERCEDES BENZ C-Class All-Terrain (2021-Present),0.3776930990319215
MERCEDES BENZ,MERCEDES BENZ C-Class All-Terrain (2021-Present),0.315855055632645
MERCEDES BENZ,MERCEDES BENZ SLC-Class (R172) (2016-Present),0.4413960119760249
MERCEDES BENZ,MERCEDES BENZ SLC-Class (R172) (2016-Present),0.4442864988633356
MERCEDES BENZ,MERCEDES BENZ SLC-Class (R172) (2016-Present),0.3754558599131586
MERCEDES BENZ,MERCEDES BENZ SLC-Class (R172) (2016-Present),0.3814496318930609
MERCEDES BENZ,MERCEDES BENZ SLC-Class (R172) (2016-Present),0.29590947250996974
MERCEDES BENZ,MERCEDES BENZ SLC-Class (R172) (2016-Present),0.2950523164724707
MERCEDES BENZ,MERCEDES BENZ T-Class (2022-Present),0.46048026405954146
MERCEDES BENZ,MERCEDES BENZ T-Class (2022-Present),0.4755403093472483
MERCEDES BENZ,MERCEDES BENZ T-Class (2022-Present),0.4733795266015487
MERCEDES BENZ,MERCEDES BENZ T-Class (2022-Present),0.45702545768543257
MERCEDES BENZ,MERCEDES BENZ T-Class (2022-Present),0.4512502964716639
MERCEDES BENZ,MERCEDES BENZ T-Class (2022-Present),0.4691333113820041
MERCEDES BENZ,MERCEDES BENZ T-Class (2022-Present),0.46938290447999625
Mercedes-AMG,2024 Mercedes-AMG GT Coupe,0.3662546943022974
Mercedes-AMG,2017 Mercedes-AMG GLS 63,0.36893725887945594
Mercedes-AMG,Mercedes-AMG C43 (2022-Present),0.03531954129729507
Mercedes-AMG,Mercedes-AMG C43 AMG Estate (2022-Present),0.04439183947483224
Mercedes-AMG,Mercedes-AMG SL-Class AMG (2021-Present),0.34136442122043564
Mercedes-AMG,Mercedes-AMG SL-Class AMG (2021-Present),0.34835352576162315
Mercedes-AMG,Mercedes-AMG SL-Class AMG (2021-Present),0.11241307500442663
MG,MG MG3 (2013-Present),0.5456910945325911
MINI,2021 Mini Countryman,0.586726972682335
MINI,2021 Mini Countryman,0.586726972682335
MINI,2021 Mini Countryman,0.576646581907688
MINI,2021 Mini Countryman,0.4883865082169646
MINI,2021 Mini Countryman,0.4924024853904579
MINI,2021 Mini Countryman,0.4707910340287485
MINI,2021 Mini Countryman,0.2750951366669778
MINI,2021 Mini Countryman,0.5364840975667112
MINI,2021 Mini Countryman,0.5344129739071056
MINI,2021 Mini Countryman,0.5292590673755301
MINI,2021 Mini Countryman,0.4723327670876044
MINI,2021 Mini Countryman,0.45941951593225094
MINI,2021 Mini Countryman,0.5900906283396377
MINI,2021 Mini Countryman,0.5865032076546604
MINI,2021 Mini Countryman,0.33921341148532275
MINI,MINI Mini Cooper 3-door (2021-Present),0.4174478014254291
MINI,MINI Mini Cooper 3-door (2021-Present),0.5141189414564442
MINI,MINI Mini Cooper 3-door (2021-Present),0.496338558834766
MINI,MINI Mini Cooper 3-door (2021-Present),0.44284382658036364
MINI,MINI Mini Cooper 3-door (2021-Present),0.43971682495625086
MINI,MINI Mini Cooper 3-door (2021-Present),0.4174478014254291
MINI,MINI Clubman (2019-Present),0.5854191904208769
MINI,MINI Clubman (2019-Present),0.5360321038998752
MITSUBISHI,2023 Mitsubishi ASX,0.5586083151078586
MITSUBISHI,2023 Mitsubishi ASX,0.5857219360881516
MITSUBISHI,2023 Mitsubishi ASX,0.5620149183170262
MITSUBISHI,2020 Mitsubishi ASX,0.5236375706578035
MITSUBISHI,MITSUBISHI Lancer Sportback (2008-Present),0.5570234475708631
MITSUBISHI,MITSUBISHI Lancer Sportback (2008-Present),0.5339838243665934
MITSUBISHI,MITSUBISHI Lancer Sportback (2008-Present),0.529496752373245
MITSUBISHI,MITSUBISHI Lancer Sportback (2008-Present),0.5357372781624532
MITSUBISHI,MITSUBISHI Space Star (2013-Present),0.47893460427846685
MITSUBISHI,MITSUBISHI Space Star (2013-Present),0.4776499748985031
MITSUBISHI,MITSUBISHI Space Star (2013-Present),0.48330558079708635
MITSUBISHI,MITSUBISHI Space Star (2013-Present),0.48300513128385847
NISSAN,NISSAN X-Trail (2022-Present),0.33813669108289124
NISSAN,NISSAN X-Trail (2022-Present),0.07060715735242204
NISSAN,NISSAN X-Trail (2022-Present),0.07176942723966372
NISSAN,NISSAN Juke (2019-Present),0.5848398298656273
NISSAN,NISSAN Juke (2019-Present),0.5845177934216647
NISSAN,NISSAN Patrol (2014-Present),0.2414598688687637
NISSAN,NISSAN Patrol (2014-Present),0.2480544939743627
NISSAN,NISSAN 370z Nismo (2014-Present),0.02715294106919921
NISSAN,NISSAN 370z Nismo (2014-Present),0.03903655317277387
NISSAN,NISSAN Pulsar (2014-Present),0.5948855017173494
NISSAN,NISSAN Pulsar (2014-Present),0.5837263654232825
NISSAN,NISSAN Pulsar (2014-Present),0.5344605752211847
NISSAN,NISSAN Pulsar (2014-Present),0.5675169717505424
NISSAN,NISSAN Primera Sedan (2002-Present),0.5396273334476852
NISSAN,NISSAN Primera Sedan (2002-Present),0.5374833951778202
NISSAN,NISSAN Primera Sedan (2002-Present),0.5043860262412729
NISSAN,NISSAN Primera Sedan (2002-Present),0.5553139153760316
NISSAN,NISSAN Primera Sedan (2002-Present),0.5181211368300072
NISSAN,NISSAN Primera Sedan (2002-Present),0.5359017120019018
NISSAN,NISSAN Cube (2008-Present),0.5141796082487834
NISSAN,NISSAN Cube (2008-Present),0.5105687621797197
NISSAN,NISSAN Cube (2008-Present),0.5066257355957765
NISSAN,NISSAN Cube (2008-Present),0.5065898784662359
NISSAN,NISSAN Cube (2008-Present),0.5059471841464004
NISSAN,2013 Nissan Juke Nismo,0.5002007021993035
NISSAN,2013 Nissan Juke Nismo,0.5093753283595022
NISSAN,2013 Nissan Juke Nismo,0.4916390172433741
NISSAN,2013 Nissan Juke Nismo,0.46440278240255484
OPEL,2020 Opel Corsa,0.5003559827910397
OPEL,2020 Opel Corsa,0.5096129760775568
OPEL,2020 Opel Corsa,0.5131342198270039
OPEL,2020 Opel Corsa,0.4932997460194512
OPEL,2020 Opel Corsa,0.47992053384097105
OPEL,OPEL Grandland (2021-Present),0.5503435505010832
OPEL,OPEL Grandland (2021-Present),0.548359786818118
OPEL,OPEL Grandland (2021-Present),0.5568541779784607
OPEL,OPEL Insignia Hatchback (2013-Present),0.4609396086783903
OPEL,OPEL Insignia Hatchback (2013-Present),0.4591432985177595
OPEL,OPEL Insignia Hatchback (2013-Present),0.4306797472197531
OPEL,OPEL Insignia Hatchback (2013-Present),0.21720547332535228
OPEL,OPEL Insignia Hatchback (2013-Present),0.23666666840618514
OPEL,OPEL Insignia Hatchback (2013-Present),0.017801777157695625
OPEL,OPEL Insignia Hatchback (2013-Present),0.017027450543523785
OPEL,OPEL Insignia Hatchback (2013-Present),0.3544324187926607
OPEL,OPEL Insignia Hatchback (2013-Present),0.35510169277611986
OPEL,OPEL Insignia Hatchback (2013-Present),0.3730534091505129
OPEL,OPEL Insignia Hatchback (2013-Present),0.4652842450055953
OPEL,2022 Opel Astra Sport Tourer,0.5569349996367307
OPEL,2022 Opel Astra Sport Tourer,0.554442444009932
OPEL,2022 Opel Astra Sport Tourer,0.5532409108592405
OPEL,2022 Opel Astra Sport Tourer,0.5496391140897122
OPEL,2022 Opel Astra Sport Tourer,0.5522586339802921
OPEL,OPEL Corsa 3 Doors (2014-Present),0.55111445687671
OPEL,OPEL Corsa 3 Doors (2014-Present),0.550098666639397
OPEL,OPEL Corsa 3 Doors (2014-Present),0.510422485438044
OPEL,OPEL Corsa 3 Doors (2014-Present),0.5440700087091755
OPEL,OPEL Corsa 3 Doors (2014-Present),0.5396855895498667
OPEL,OPEL Corsa 3 Doors (2014-Present),0.5447682567768446
OPEL,OPEL Corsa 3 Doors (2014-Present),0.5318662931829325
OPEL,OPEL Corsa 3 Doors (2014-Present),0.5540271480803408
OPEL,OPEL Corsa 3 Doors (2014-Present),0.5306517239305883
OPEL,OPEL Corsa 3 Doors (2014-Present),0.5197982687798846
OPEL,OPEL Corsa 3 Doors (2014-Present),0.5211672269585081
OPEL,OPEL Corsa 3 Doors (2014-Present),0.5263148322922457
OPEL,OPEL Corsa 3 Doors (2014-Present),0.5429225950211638
OPEL,OPEL Corsa 3 Doors (2014-Present),0.5254588665522085
OPEL,OPEL Insignia Sports Tourer (2017-Present),0.4622414919849725
OPEL,OPEL Insignia Sports Tourer (2017-Present),0.4393019852509741
OPEL,OPEL Insignia Sports Tourer (2017-Present),0.46074132105233084
OPEL,OPEL Insignia Sports Tourer (2017-Present),0.43590412011495144
OPEL,OPEL Insignia Sports Tourer (2017-Present),0.3532987475125343
OPEL,OPEL Astra Sport Sedan (2012-Present),0.5498536836026835
OPEL,OPEL Astra Sport Sedan (2012-Present),0.5640350957015425
OPEL,OPEL Astra Sport Sedan (2012-Present),0.5706280696164654
OPEL,OPEL Astra Sport Sedan (2012-Present),0.5747343813583695
OPEL,OPEL Astra Sport Sedan (2012-Present),0.5675276158034691
OPEL,OPEL Astra Sport Sedan (2012-Present),0.5409398720745283
OPEL,OPEL Astra Sport Sedan (2012-Present),0.5310574288873521
OPEL,OPEL Astra Sport Sedan (2012-Present),0.5193365730238989
OPEL,OPEL Astra Sport Sedan (2012-Present),0.5462226371054393
OPEL,OPEL Astra Sport Sedan (2012-Present),0.5446181305439013
OPEL,OPEL Astra Sport Sedan (2012-Present),0.5711215230354183
OPEL,OPEL Astra Sport Sedan (2012-Present),0.5739400210241403
OPEL,OPEL Astra Sport Sedan (2012-Present),0.5475086435116681
OPEL,OPEL Astra Sport Sedan (2012-Present),0.5691662363553582
OPEL,OPEL Astra Sport Sedan (2012-Present),0.571550453983981
OPEL,OPEL Crossland X (2017-Present),0.5557752853182095
OPEL,OPEL Crossland X (2017-Present),0.5832953382422073
OPEL,OPEL Crossland X (2017-Present),0.5718520296321635
OPEL,OPEL Crossland X (2017-Present),0.5857955343322259
OPEL,OPEL Crossland X (2017-Present),0.568315116724517
OPEL,OPEL Crossland X (2017-Present),0.564788330389235
OPEL,OPEL Crossland X (2017-Present),0.560403690164286
OPEL,OPEL Adam (2013-Present),0.4704611089078674
OPEL,OPEL Adam (2013-Present),0.4770204923445715
OPEL,OPEL Adam (2013-Present),0.4639228676859808
OPEL,OPEL Adam (2013-Present),0.4650318594408849
OPEL,OPEL Adam (2013-Present),0.47217615927042034
OPEL,OPEL Adam (2013-Present),0.47261289665207484
OPEL,OPEL Adam (2013-Present),0.47403367535930097
OPEL,OPEL Adam (2013-Present),0.47459195843525637
OPEL,2013 Opel Cascada Coupe Cabrio,0.5092627590503899
OPEL,2013 Opel Cascada Coupe Cabrio,0.5071798751952871
OPEL,2013 Opel Cascada Coupe Cabrio,0.46759771318350074
OPEL,2013 Opel Cascada Coupe Cabrio,0.46759771318350074
OPEL,2013 Opel Cascada Coupe Cabrio,0.41708497114530735
OPEL,2013 Opel Cascada Coupe Cabrio,0.3915826768031137
OPEL,2013 Opel Cascada Coupe Cabrio,0.44572968624687587
OPEL,2013 Opel Cascada Coupe Cabrio,0.4375190505983828
OPEL,OPEL Adam Rocks (2014-Present),0.4736389441172688
OPEL,OPEL Adam Rocks (2014-Present),0.4816414382800076
OPEL,OPEL Adam Rocks (2014-Present),0.4670529627171311
OPEL,OPEL Adam Rocks (2014-Present),0.4686569983052374
OPEL,OPEL Adam Rocks (2014-Present),0.4775400902846374
OPEL,OPEL Adam Rocks (2014-Present),0.4774375285813212
OPEL,OPEL Adam Rocks (2014-Present),0.47874042199386185
OPEL,OPEL Adam Rocks (2014-Present),0.47860371276855085
OPEL,OPEL Insignia Sports Tourer GSi (2017-Present),0.15576054596681477
OPEL,OPEL Insignia Country Tourer (2013-Present),0.22818571490707673
OPEL,OPEL Insignia Country Tourer (2013-Present),0.10336766882656317
OPEL,OPEL Insignia Country Tourer (2013-Present),0.08904806676718917
OPEL,OPEL Insignia Country Tourer (2013-Present),0.21990203939660868
OPEL,OPEL Insignia Country Tourer (2013-Present),0.2798254194114095
OPEL,OPEL Insignia Country Tourer (2013-Present),0.2832978078379029
OPEL,OPEL Insignia Country Tourer (2013-Present),0.29379705795468597
OPEL,OPEL Insignia Country Tourer (2013-Present),0.30155915298959685
OPEL,OPEL Astra GTC (2011-Present),0.5695321096989031
OPEL,OPEL Astra GTC (2011-Present),0.5445026553232144
OPEL,OPEL Astra GTC (2011-Present),0.5743302984711652
OPEL,OPEL Astra GTC (2011-Present),0.5335744369626223
OPEL,OPEL Astra GTC (2011-Present),0.4990546924049074
