Company,Model,F1,F2
BMW,BMW M3 Sedan (G80) (2020-Present),1.5436097152845312,-0.02161568036955145
BMW,BMW 2 Series Gran Tourer (F46) (2018-Present),-0.9534317184086588,0.665059224382021
BMW,BMW 2 Series Gran Tourer (F46) (2018-Present),-0.5410143942320591,0.3540563592156702
BMW,BMW 2 Series Gran Tourer (F46) (2018-Present),-0.5605127208336588,0.40923291622136554
BMW,BMW 2 Series Gran Tourer (F46) (2018-Present),0.029316497190628368,0.07697133400602091
BMW,BMW 2 Series Gran Tourer (F46) (2018-Present),-0.8376568302493319,0.6657799952508489
BMW,BMW 2 Series Gran Tourer (F46) (2018-Present),-0.8395228309215979,0.696501934552706
BMW,BMW 2 Series Gran Tourer (F46) (2018-Present),-0.3327486090282028,0.38949728322564486
BMW,BMW 2 Series Gran Tourer (F46) (2018-Present),-0.33557275216468563,0.43201379427035147
BMW,BMW 2 Series Gran Tourer (F46) (2018-Present),-0.3252596853916547,0.5106951148157067
BMW,BMW 2 Series Gran Tourer (F46) (2018-Present),-0.3425931111657592,0.5439788867358805
BMW,BMW 2 Series Gran Tourer (F46) (2018-Present),0.05479404575991037,0.177927954119978
BMW,BMW 2 Series Gran Tourer (F46) (2018-Present),0.013885247305146899,0.30796378533005203
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),-0.7180690178349034,-0.24800556662070158
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),-0.3157104524423035,-0.556378852142517
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),-0.3276599417034379,-0.5296348004454842
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.2705081280565671,-0.8303538582720499
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.18963181659517,-0.7640226319052991
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.5714627544033879,-0.9898889792423097
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),1.2358995539374533,-1.163455319109159
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),-0.5450169689974877,-0.3717388455557083
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),-0.5470985682907512,-0.3313158450365663
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),-0.6162897190310879,-0.3309041250064535
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),-0.06531929987070101,-0.6398473645072572
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),-0.05482237949012826,-0.6242219405811793
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),-0.12477387196481962,-0.47393635175207616
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.33090218143139105,-0.8670068776754695
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.33652077071928327,-0.8604030299710345
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.24865896034281576,-0.6758779927882274
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.6055510027924559,-0.9553250055526603
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),-0.347250561456231,-0.21019333106076024
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),-0.4052144728009641,-0.13681423932418388
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),0.202143910158448,-0.515282283208878
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),0.7817528736633556,-0.8509073287434532
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),1.2657725010509275,-0.944108126433189
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),1.277381200784415,-0.9453397037643615
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),1.2777230249570446,-0.8681421067105556
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),-0.12264312132139568,-0.312452110618243
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),-0.15676112252022215,-0.27323310112901433
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),0.3082627049473738,-0.5779521414712083
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),0.3138193325029666,-0.5667096620638896
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),0.5788839562809288,-0.6877803927108045
BMW,BMW Z4 (G29) (2018-Present),0.5800669513170874,-1.3749107484039038
BMW,BMW Z4 (G29) (2018-Present),0.9167486333004581,-1.5673831871629376
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.16816043982286152,0.3621609986401025
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.13869243135631695,0.4104714351435147
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.10790923730320405,0.5426351753331143
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.04509213699387441,0.610559088756127
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.6735708906030037,0.07515701211166055
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.6604905842740555,0.19176513960629807
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),1.1104012495235451,-0.04098766184284714
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),1.10929887843778,0.05962539758893199
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),-0.2211464475220519,0.6194802182322012
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),-0.21439652625513309,0.605286658869726
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.2614063532423476,0.3025017855167286
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.1986136701485506,0.36828548184544324
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.2540032940796262,0.41389254328682185
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.19156816901939314,0.4766841764028929
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.548439209017819,0.18976433944336535
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),1.0689998589319494,0.05731236288750132
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),1.212682931187479,0.04379859558273929
BMW,BMW M4 CS (F82) (2017-Present),1.9064438669083157,-0.9239682238147569
BMW,BMW 2 Series Gran Coupe (F44) (2019-Present),-0.24334278347229296,-0.5498672383081195
BMW,BMW 2 Series Gran Coupe (F44) (2019-Present),-0.2493547157529817,-0.4425639217692815
BMW,BMW 2 Series Gran Coupe (F44) (2019-Present),0.8981169845507552,-0.8071780792156521
BMW,BMW 2 Series Gran Coupe (F44) (2019-Present),0.06153533322101459,-0.6759222051193314
BMW,BMW 2 Series Gran Coupe (F44) (2019-Present),0.06305877362883865,-0.6123892193162772
BMW,BMW 2 Series Gran Coupe (F44) (2019-Present),0.37420221868453574,-0.643467660287935
BMW,BMW 2 Series Gran Coupe (F44) (2019-Present),0.39010833174678516,-0.6053973940524074
BMW,2020 BMW 8 Series Gran Coupe,1.1758008387606351,0.6302735291491603
BMW,2020 BMW 8 Series Gran Coupe,1.1872988256228252,0.7024728241698596
BMW,2020 BMW 8 Series Gran Coupe,1.9515325621236648,0.6689661618310537
BMW,2020 BMW 8 Series Gran Coupe,1.2579296242644105,0.7953159551451201
BMW,BMW M8 Gran Coupe (2022-Present),2.1256905341194035,0.5340394607680795
BMW,BMW X3 M (F97) (2021-Present),1.5390708509436704,0.5367477283605406
BMW,BMW X3 M (F97) (2019-Present),1.4583321707130121,0.38692644141119303
BMW,BMW X3 M (F97) (2019-Present),2.0034144544096386,-0.03580622951379365
BMW,BMW X3 M (F97) (2019-Present),0.22720332853872727,0.8638715054800649
BMW,BMW M3 Touring (2022-Present),1.5362832105520936,0.11432866153782695
BMW,BMW X4 M (F98) (2021-Present),1.54643162403933,0.5411943839968644
BMW,BMW X4 M (F98) (2019-Present),1.4635416332525235,0.39075139096064093
BMW,BMW X4 M (F98) (2019-Present),2.008047236034691,-0.0322522870220704
BUGATTI,2020 Bugati Chiron Pur Spot,6.337655492309937,-2.221795416483201
BUICK,2021 Buick Envision,0.008848630343967715,0.8734713707263592
BUICK,2021 Buick Envision,0.03399238996655757,0.7221183842143564
CHEVROLET,CHEVROLET Equinox (2020-Present),-0.53399393270811,0.6755494459781235
CHEVROLET,CHEVROLET Equinox (2020-Present),0.22390596416976533,0.2943136978939469
CHEVROLET,CHEVROLET Cruze HB5 (2011-Present),-0.547125619345215,-0.09334831294995079
CHEVROLET,CHEVROLET Cruze HB5 (2011-Present),-0.7614300325959054,-0.026904702444244345
CHEVROLET,CHEVROLET Cruze HB5 (2011-Present),-0.4367948884015519,-0.2667306041221937
CHEVROLET,CHEVROLET Cruze HB5 (2011-Present),-0.650752147413491,0.05313352550843264
CHEVROLET,CHEVROLET Cruze HB5 (2011-Present),-0.3888856845991565,-0.02278435182491135
CHEVROLET,CHEVROLET Cruze HB5 (2011-Present),-0.12281207227752865,-0.011906854514882124
CHEVROLET,CHEVROLET Cruze HB5 (2011-Present),-0.13879389686170826,-0.1565437116380414
CHEVROLET,2015 Chevrolet Corvette C7 Z06,3.556114988974816,-1.9085201367908993
CHEVROLET,2015 Chevrolet Corvette C7 Z06,3.572949352012367,-1.9089899343899523
CHEVROLET,CHEVROLET Captiva (2011-Present),-0.43827564439189715,0.7606025914026626
CHEVROLET,CHEVROLET Captiva (2011-Present),-0.23251999642664412,0.5474825891644184
CHEVROLET,CHEVROLET Captiva (2011-Present),-0.18830659154319207,0.35580255255677484
CHEVROLET,CHEVROLET Captiva (2011-Present),0.2881120717100055,0.33210440937346064
CHEVROLET,CHEVROLET Captiva (2011-Present),-0.386921563700889,0.8267932695741538
CHEVROLET,CHEVROLET Captiva (2011-Present),-0.11799195410991838,0.6965521708109493
CHEVROLET,CHEVROLET Captiva (2011-Present),-0.2792782604285267,0.676110489868436
CHEVROLET,CHEVROLET Captiva (2011-Present),0.07527728173646563,0.46563497541398213
CHEVROLET,CHEVROLET Captiva (2011-Present),-0.35076002263677847,0.6805830054436744
CHEVROLET,CHEVROLET Captiva (2011-Present),-0.06005741883856632,0.6346542681244157
CHEVROLET,CHEVROLET Captiva (2011-Present),-0.23741505498265675,0.5225426389191148
CHEVROLET,CHEVROLET Captiva (2011-Present),0.09865669171430565,0.4391553779920987
CHEVROLET,CHEVROLET Express (2008-Present),0.13646498167179005,3.8896164468392644
CHEVROLET,CHEVROLET Express (2008-Present),0.5643739695533759,3.6927638407090693
CHEVROLET,CHEVROLET Express (2008-Present),0.7113807272518639,3.9213876990529006
CHEVROLET,CHEVROLET Cruze Wagon (2012-Present),-0.49141884645995765,0.01812258407352519
CHEVROLET,CHEVROLET Cruze Wagon (2012-Present),-0.7771999585074008,0.20463798230260885
CHEVROLET,CHEVROLET Cruze Wagon (2012-Present),-0.7894074719347463,0.14592961742493624
CHEVROLET,CHEVROLET Cruze Wagon (2012-Present),-0.49377560677566606,0.015476118163985647
CHEVROLET,CHEVROLET Cruze Wagon (2012-Present),-0.42881759623215887,0.20903111671566907
CHEVROLET,CHEVROLET Cruze Wagon (2012-Present),-0.28864987561253985,0.1995784238943772
CHEVROLET,CHEVROLET Cruze Wagon (2012-Present),-0.18711719148605357,0.056395291340641814
CITROEN,CITROEN C3 (2019-Present),-1.3145862705398077,-0.8221020517280182
CITROEN,CITROEN C3 (2019-Present),-0.7254831554549868,-1.1454757245062956
CITROEN,CITROEN C3 (2019-Present),-0.7371996280538627,-1.1347724268217434
CITROEN,CITROEN C3 (2019-Present),-0.6954949570416924,-1.1688219194777885
CITROEN,CITROEN Berlingo (2018-Present),-1.2609723940161508,0.88500612079085
CITROEN,CITROEN Berlingo (2018-Present),-1.8179646459394303,1.3393632831125617
CITROEN,CITROEN Berlingo (2018-Present),-0.874260324901994,0.6478392352113668
CITROEN,2016 Citroen C4 Picasso,-0.6054973365015293,0.016764289631770644
CITROEN,2016 Citroen C4 Picasso,-0.9698985850922165,0.271614807284132
CITROEN,2016 Citroen C4 Picasso,-0.6430459204445833,0.017336328770218165
CITROEN,2016 Citroen C4 Picasso,-0.2949256291669793,-0.1643056433694672
CITROEN,2016 Citroen C4 Picasso,-1.0929665450893293,0.3896050144909147
CITROEN,2016 Citroen C4 Picasso,-0.77253842639179,0.1884242442905647
CITROEN,2016 Citroen C4 Picasso,-0.7782603683122126,0.19401562191668942
CITROEN,2016 Citroen C4 Picasso,-0.269298772438897,0.04355486241772796
CITROEN,2016 Citroen C4 Picasso,-0.22065367427228794,-0.0383600625351788
CITROEN,CITROEN Grand C4 Picasso (2016-Present),-0.6273081047394905,0.31849199516980436
CITROEN,CITROEN Grand C4 Picasso (2016-Present),-0.727425217150125,0.37414003592210665
CITROEN,CITROEN Grand C4 Picasso (2016-Present),-0.35005907967759076,0.15406778725343767
CITROEN,CITROEN Grand C4 Picasso (2016-Present),-0.8311011757655529,0.5574682585050951
CITROEN,CITROEN Grand C4 Picasso (2016-Present),-1.155136619812187,0.7352148254298891
CITROEN,CITROEN Grand C4 Picasso (2016-Present),-0.8421128441584455,0.5561072590572262
CITROEN,CITROEN Grand C4 Picasso (2016-Present),-0.3158721583294384,0.3982248985276176
CITROEN,CITROEN Grand C4 Picasso (2016-Present),-0.2648097411101213,0.2765110976609413
CITROEN,CITROEN C1 5 Doors (2014-Present),-1.5590221552961239,-1.7986538794794182
CITROEN,CITROEN C1 5 Doors (2014-Present),-1.5570108913573266,-1.815484235050539
CITROEN,CITROEN C1 5 Doors (2014-Present),-1.1825164720208443,-2.091573207209973
CITROEN,CITROEN C5 Tourer (2010-Present),-0.32399323921162687,0.6178147726209556
CITROEN,CITROEN C5 Tourer (2010-Present),-0.25137344284509144,0.4942626907302955
CITROEN,CITROEN C5 Tourer (2010-Present),-0.7751483151564501,0.8729937238409086
CITROEN,CITROEN C5 Tourer (2010-Present),-0.7850587709017391,0.9384986225877793
CITROEN,CITROEN C5 Tourer (2010-Present),-0.7514159633186085,0.9009486263749831
CITROEN,CITROEN C5 Tourer (2010-Present),-0.8007142550548004,0.9342415097992365
CITROEN,CITROEN C5 Tourer (2010-Present),-0.18825299584953184,0.6928870638045819
CITROEN,CITROEN C5 Tourer (2010-Present),-0.38713576053251053,0.8601542435606255
CITROEN,CITROEN C5 Tourer (2010-Present),-0.11220800106196044,0.5725383608603691
CITROEN,CITROEN C5 Tourer (2010-Present),0.295434562114673,0.5888457267154505
CITROEN,CITROEN C5 Tourer (2010-Present),0.7689397886842569,0.40072724962033457
CITROEN,CITROEN DS5 (2011-Present),-0.42011031006187743,0.2075188603367567
CITROEN,CITROEN DS5 (2011-Present),0.1824458788734843,-0.23484298748498098
CITROEN,CITROEN DS5 (2011-Present),-0.7419348744198551,0.36271846508966765
CITROEN,CITROEN DS5 (2011-Present),-0.7469442399798084,0.4108172818178439
CITROEN,CITROEN DS5 (2011-Present),-0.1359782255711029,0.20515220186961847
CITROEN,CITROEN DS5 (2011-Present),-0.01190216043794416,0.056781694719075036
CITROEN,CITROEN DS5 (2011-Present),-0.11326238031605536,0.23301565835708046
CITROEN,CITROEN C5 X (2021-Present),-0.5698539630980267,0.46668275683368726
CITROEN,2013 Citroen C-Elysee,-1.5590433659538157,0.008727284790065933
CITROEN,2013 Citroen C-Elysee,-0.8020462410880111,-0.35493812610024367
CITROEN,2013 Citroen C-Elysee,-0.7192573689503676,-0.45565788696081594
CITROEN,2013 Citroen C-Elysee,-0.9150240795720791,-0.3243646444539362
CITROEN,CITROEN DS4 (2010-Present),-0.13673835129393297,-0.8124907230023025
CITROEN,CITROEN DS4 (2010-Present),-0.18922314479691055,-0.43825123975247715
CITROEN,CITROEN DS4 (2010-Present),0.2986170864559135,-1.0789864715379507
CITROEN,CITROEN DS4 (2010-Present),-0.6360127017744008,-0.43251026345476434
CITROEN,CITROEN DS4 (2010-Present),-0.7233877199960413,-0.1555649731326022
CITROEN,CITROEN DS4 (2010-Present),-0.724941875594896,-0.13431945687626012
CITROEN,CITROEN DS4 (2010-Present),-1.014786749128877,-0.030022276743353504
CITROEN,CITROEN DS4 (2010-Present),-0.6415525593562219,-0.41973679729831626
CITROEN,CITROEN DS4 (2010-Present),0.018992328696351136,-0.8465577737785044
CITROEN,CITROEN DS4 (2010-Present),-0.14168752472528204,-0.3283064961515752
CITROEN,CITROEN DS4 (2010-Present),-0.19902152345411034,-0.4063866547824337
CITROEN,2018 Citroen C5 Aircross,-0.7551253664472347,0.388468843908124
CITROEN,2018 Citroen C5 Aircross,-0.11885524047490988,-0.026594471339847665
CITROEN,2018 Citroen C5 Aircross,-0.7256438427862267,0.41274275597854865
CITROEN,2018 Citroen C5 Aircross,-0.7364620000683346,0.41868940060867144
CITROEN,2018 Citroen C5 Aircross,-0.08147805145600102,0.17217580212044833
CITROEN,CITROEN C5 Crosstourer (2014-Present),-0.776880835421452,0.928555522288155
CITROEN,CITROEN C5 Crosstourer (2014-Present),-0.7916599038022971,0.9269715423780257
CITROEN,CITROEN C5 Crosstourer (2014-Present),-0.20179182254887443,0.7316321661551386
CITROEN,CITROEN C5 Crosstourer (2014-Present),-0.25412362403620675,0.6582028207999207
CITROEN,CITROEN C5 Crosstourer (2014-Present),-0.11953425692812955,0.5592963648912419
CUPRA,CUPRA Formentor (2020-Present),1.0921381068288794,-0.7798779682605792
DACIA,2023 Dacia Jogger,-1.3599587201747516,0.7369407600979558
DACIA,2023 Dacia Jogger,-1.4030393596931003,0.8233849159582292
DACIA,2023 Dacia Jogger,-1.242276450373994,0.8458358654063927
DACIA,2023 Dacia Jogger,-1.2567542372342533,0.9033504791611121
DACIA,DACIA Logan MCV Stepway (2017-Present),-1.2332573596044258,0.07925726637089497
DACIA,DACIA Logan MCV Stepway (2017-Present),-1.2327908594363595,0.07157678154543073
DACIA,DACIA Logan MCV Stepway (2017-Present),-1.1190871090684964,0.11638446917054654
DACIA,DACIA Logan MCV Stepway (2017-Present),-1.0232461869658855,0.06585391656705387
DACIA,DACIA Lodgy (2012-Present),-1.1647538784904325,0.5842291326518737
DACIA,DACIA Lodgy (2012-Present),-1.6420511195109178,0.8369525691541205
DACIA,DACIA Lodgy (2012-Present),-1.3653454867968364,0.720821595087347
DACIA,DACIA Lodgy (2012-Present),-1.1791984136691875,0.6080491866316868
DAIHATSU,DAIHATSU Cuore (2007-Present),-1.7269986134333017,-1.5830194931034942
DAIHATSU,DAIHATSU Cuore (2007-Present),-1.4135175880893276,-1.9185162078305427
DATSUN,DATSUN Mi-Do (2014-Present),-1.2433528743564686,-0.7357967073194539
DATSUN,DATSUN Mi-Do (2014-Present),-0.7910709437332127,-1.1390280044553744
DATSUN,DATSUN Mi-Do (2014-Present),-1.0423089584585674,-0.9321804230809503
DATSUN,DATSUN on-Do (2014-Present),-1.3048553264960785,-0.3253326408470146
DATSUN,DATSUN on-Do (2014-Present),-0.7880633875400571,-0.7731015554884628
DATSUN,DATSUN on-Do (2014-Present),-1.218445165885201,-0.41406540795942975
DODGE,DODGE Challenger SRT (2015-Present),3.7643713160379972,-0.8602744499450233
DODGE,DODGE Challenger SRT (2015-Present),3.701490499698599,-0.6231177503948618
DODGE,DODGE Challenger SRT (2015-Present),2.82203085512257,-0.38081023790507007
DODGE,DODGE Challenger SRT (2015-Present),2.7675274891822568,-0.27796185940360624
DS AUTOMOBILES,2018 Citroen DS 3 Crossback,-0.8882199397202413,-0.807807172752386
DS AUTOMOBILES,2018 Citroen DS 3 Crossback,-0.5822577236717659,-0.9777039739209858
DS AUTOMOBILES,2018 Citroen DS 3 Crossback,-0.3301543932810879,-1.1527573625907936
DS AUTOMOBILES,2018 Citroen DS 3 Crossback,-0.8863079743100019,-0.759495112201872
DS AUTOMOBILES,2018 Citroen DS 3 Crossback,-0.5793315021157374,-0.9822806060479747
DS AUTOMOBILES,2018 Citroen DS 3 Crossback,-0.5343682083028607,-0.9633160917274737
DS AUTOMOBILES,DS AUTOMOBILES DS 5 (2016-Present),-0.39978085892781573,0.08170859397282702
DS AUTOMOBILES,DS AUTOMOBILES DS 5 (2016-Present),0.19223159910691368,-0.34256034314823003
DS AUTOMOBILES,DS AUTOMOBILES DS 5 (2016-Present),-0.7443742215983653,0.3223864015545646
DS AUTOMOBILES,DS AUTOMOBILES DS 5 (2016-Present),-0.6849986125395308,0.24783783051152486
DS AUTOMOBILES,DS AUTOMOBILES DS 5 (2016-Present),-0.21244788282242233,0.11750324574915326
DS AUTOMOBILES,DS AUTOMOBILES DS 5 (2016-Present),0.08475996568258932,-0.09364894369749349
DS AUTOMOBILES,DS AUTOMOBILES DS 5 (2016-Present),-0.04380760241239503,0.03007302036482029
DS AUTOMOBILES,DS AUTOMOBILES DS 4 (2021-Present),0.09294876861611005,-0.5823290808366473
DS AUTOMOBILES,DS AUTOMOBILES DS 4 (2021-Present),0.2561168320820517,-0.6507195306858333
DS AUTOMOBILES,DS AUTOMOBILES DS 4 (2021-Present),-0.5070514008690015,-0.13091251068893864
FIAT,Fiat 500C Abarth,-0.3032139170005964,-2.26810544498442
FIAT,FIAT 500 X (2018-Present),-0.833920071943089,-0.18354092643004866
FIAT,FIAT 500 X (2018-Present),-0.4080891536474224,-0.4575351706170854
FIAT,FIAT 500 X (2018-Present),-0.9042440736402503,-0.2252410627428148
FIAT,FIAT 500 X (2018-Present),-1.1734136882559225,0.06381474234687483
FIAT,FIAT 500 X (2018-Present),-0.9888304563894512,0.03445575749019393
FIAT,FIAT 500 X (2018-Present),-0.9888304563894512,0.03445575749019393
FIAT,FIAT Doblo (2015-Present),-1.6403704836116404,1.2295909449539062
FIAT,FIAT Doblo (2015-Present),-1.225724548949681,0.9889514815264041
FIAT,FIAT Doblo (2015-Present),-1.5939808111003329,1.2763403826239565
FIAT,FIAT Doblo (2015-Present),-1.3132265665768363,1.0918770005532505
FIAT,FIAT Doblo (2015-Present),-1.5672482811744315,1.264091826359713
FIAT,FIAT Doblo (2015-Present),-0.8567719223846227,0.8505665308786541
FIAT,FIAT Doblo (2015-Present),-1.3616215591212266,0.9267065004110743
FIAT,FIAT Panda (2011-Present),-1.0395118632849725,-1.9285521886836035
FIAT,FIAT Panda (2011-Present),-1.3602616889911188,-1.6643697223988905
FIAT,FIAT Panda (2011-Present),-1.1724274655377724,-1.693153300428107
FIAT,FIAT Tipo 5 Doors (2016-Present),-0.6702584036784217,-0.4788438369443483
FIAT,FIAT Tipo 5 Doors (2016-Present),-0.43809036481645075,-0.5775774140751295
FIAT,FIAT 124 Spider (2016-Present),-0.010624110319787536,-2.1813610769902345
FIAT,FIAT 124 Spider (2016-Present),0.015279496815062382,-2.1847372739317317
FIAT,2013 Fiat 500L Trekking,-1.2397791086665424,-0.06625910881129819
FIAT,2013 Fiat 500L Trekking,-1.5503822811217225,0.2692935349926665
FIAT,2013 Fiat 500L Trekking,-1.282476730600129,-0.007074368547914258
FIAT,2013 Fiat 500L Trekking,-0.8208988003991046,-0.30731765746519124
FIAT,2013 Fiat 500L Trekking,-0.7543295435225229,-0.19707527186009904
FIAT,2013 Fiat 500L Trekking,-0.7543295435225229,-0.19707527186009904
FIAT,2013 Fiat 500L Trekking,-0.895448662661489,-0.08689263855135144
FIAT,2013 Fiat 500L Trekking,-1.0747280620987374,-0.05757816649677083
FIAT,2014 Fiat Panda Cross,-1.2050701725126294,-1.5456065397564336
FIAT,2014 Fiat Panda Cross,-1.3571625180900344,-1.270531372623972
FIAT,FIAT 500L (2017-Present),-1.1255653439674334,-0.09760587907756146
FIAT,FIAT 500L (2017-Present),-1.3217406995111076,0.16060992464597548
FIAT,FIAT 500L (2017-Present),-1.2488547986496001,0.10240449335280863
FIAT,FIAT 500L (2017-Present),-0.7451612395651602,-0.27316266404124556
FIAT,FIAT 500L (2017-Present),-1.093654848962773,-0.09626516629026154
FIAT,FIAT Tipo / Egea (2015-Present),-0.9586326033884146,-0.3103276726685022
FIAT,FIAT Tipo / Egea (2015-Present),-0.7703443003684737,-0.33460178906356486
FIAT,FIAT Tipo / Egea (2015-Present),-1.0179078265847596,-0.19876735506121668
FIAT,FIAT Tipo Station Wagon (2016-Present),-0.6082979022917674,-0.011058849965357947
FIAT,FIAT Tipo Station Wagon (2016-Present),-1.0565476075116143,0.2641193889247184
FIAT,FIAT Tipo Station Wagon (2016-Present),-0.4730511114238848,-0.10471958014621849
FIAT,FIAT Tipo Station Wagon (2016-Present),-0.4705482051889372,-0.12566402263472426
FIAT,FIAT 500L Living (2013-Present),-1.2063515847164172,0.06151561620727479
FIAT,FIAT 500L Living (2013-Present),-0.8080538424894335,-0.005545254978635663
FIAT,FIAT 500L Living (2013-Present),-0.915730897079038,0.1947533612270772
FIAT,FIAT 500L Living (2013-Present),-0.7769817035256156,0.08596618350504209
FORD,FORD Focus Active Wagon (2021-Present),0.8433428042247448,-0.5312603084465752
FORD,FORD Focus Active Wagon (2021-Present),0.8420372645249516,-0.508318433790056
FORD,FORD Focus ST (2021-Present),0.8879603857251526,-0.9215027886565117
FORD,FORD Focus ST (2021-Present),0.8863488396900139,-0.8949702047139987
FORD,FORD Focus (2021-Present),-1.0252090550640494,-0.06602837455724964
FORD,FORD Focus (2021-Present),-0.701913012834779,-0.3265724277773598
FORD,FORD Mustang Shelby GT350 (2015-Present),2.104804794613636,-0.7403815597041238
FORD,FORD Kuga (2019-Present),-0.5186961543973704,0.659357177832737
FORD,FORD Kuga (2019-Present),-0.9553151672976327,0.83682214618341
FORD,FORD Kuga (2019-Present),-0.5512165615059366,0.5063316757457569
FORD,FORD Kuga (2019-Present),-1.0638235105089568,0.938928919964455
FORD,FORD Kuga (2019-Present),-1.0550212276964157,0.8991966586711084
FORD,FORD Kuga (2019-Present),-0.42331666377212074,0.6696241507971815
FORD,FORD Kuga (2019-Present),-0.25705263233506837,0.5756117939908172
FORD,FORD Kuga (2019-Present),-0.422001981480297,0.6479791481072367
FORD,FORD Kuga (2019-Present),-0.16459327178111502,0.471777246684118
FORD,FORD Fusion (2018-Present),-0.22197624346827427,0.7654601736217184
FORD,FORD Fusion (2018-Present),-0.6253802819117568,1.0190349189526409
FORD,FORD EcoSport (2017-Present),-1.0970944004039642,-0.13638349086479587
FORD,FORD EcoSport (2017-Present),-0.9631652559287306,-0.4588841148204092
FORD,FORD EcoSport (2017-Present),-1.0199369750601617,-0.48231123604847026
FORD,FORD EcoSport (2017-Present),-0.8288750869967026,-0.6291605089525594
FORD,FORD EcoSport (2017-Present),-0.7360086879436346,-0.40539383320050343
FORD,FORD EcoSport (2017-Present),-1.2768001655941732,-0.2598564161524522
FORD,FORD Fiesta 3 doors (2017-Present),-1.0611088102833626,-0.8808905046795058
FORD,FORD Fiesta 3 doors (2017-Present),-0.9104886517443275,-1.11037707718524
FORD,FORD Fiesta 3 doors (2017-Present),-0.6842624259299235,-1.2795039594618514
FORD,FORD Fiesta 3 doors (2017-Present),-0.49427321196715623,-1.4173770427280097
FORD,FORD Fiesta 3 doors (2017-Present),-1.5518833855808736,-0.629742544884146
FORD,FORD Fiesta 3 doors (2017-Present),-1.3217323636637,-0.8138540464820463
FORD,FORD Fiesta 3 doors (2017-Present),-1.5507855693520978,-0.6351523366139981
FORD,FORD Fiesta 3 doors (2017-Present),-1.320634547434924,-0.8192638382118983
FORD,FORD Fiesta 3 doors (2017-Present),-1.0131050685856533,-0.9924513089872933
FORD,FORD Fiesta 3 doors (2017-Present),-0.4625375914343292,-1.3741606780719178
FORD,FORD Fiesta 3 doors (2017-Present),-1.01267767366981,-0.9922509821934382
FORD,FORD Puma (2019-Present),-0.866236321408384,-0.5834470447677078
FORD,FORD Puma (2019-Present),-0.940096589138625,-0.3148549614801114
FORD,FORD Puma (2019-Present),-0.8050343952084292,-0.37332515315101256
FORD,FORD Puma (2019-Present),-0.8285997272867052,-0.6043911693136744
FORD,FORD Puma (2019-Present),-0.5830313500662866,-0.7708942772040845
FORD,2021 Ford Puma ST,0.06735099913313133,-0.9203074756421832
FORD,2021 Ford Puma ST,-0.17301533520718923,-0.8138432669564994
