Company,Model,Segment,Fuel,Power(HP),Torque(Nm),Displacement,Length,Width,Height,Wheelbase,Cargo Volume,Unladen Weight,Top Speed,Acceleration 0-62 Mph (0-100 kph),Combined mpg,Fuel capacity
SEAT,2015 Seat Leon ST Cupra,Compact,Gasoline,280.0,350.0,1984.0,178.5,71.5,57.1,103.8,20.7,3232.0,155.0,6.0,34.6,13.2
SEAT,2015 Seat Leon ST Cupra,Compact,Gasoline,280.0,350.0,1984.0,178.5,71.5,57.1,103.8,20.7,3175.0,155.0,6.1,35.6,13.2
SEAT,SEAT Leon X-Perience (2014-Present),Medium,Gasoline,125.0,200.0,1395.0,178.9,77.8,58.3,103.5,20.7,3371.0,124.0,10.0,48.0,14.5
SEAT,SEAT Leon X-Perience (2014-Present),Medium,Gasoline,181.0,281.0,1798.0,178.9,71.5,58.3,103.5,20.7,3276.0,137.0,7.2,36.2,14.5
SEAT,SEAT Leon X-Perience (2014-Present),Medium,Diesel,110.0,249.0,1598.0,178.9,71.5,58.3,103.5,20.7,2822.0,124.0,10.6,71.3,14.5
SEAT,SEAT Leon X-Perience (2014-Present),Medium,Diesel,184.0,380.0,1968.0,178.9,71.5,58.3,103.5,20.7,3371.0,139.0,7.1,48.0,14.5
SEAT,SEAT Leon X-Perience (2014-Present),Medium,Diesel,150.0,320.0,1968.0,178.9,71.5,58.3,103.5,20.7,2976.0,134.0,8.6,57.4,14.5
SKODA,2020 Skoda Kamiq,Small SUV,Gasoline,95.0,175.0,999.0,167.0,70.6,60.3,104.4,14.1,2511.0,112.0,11.1,46.1,13.2
SKODA,2020 Skoda Kamiq,Small SUV,Gasoline,115.0,200.0,999.0,167.0,70.6,60.3,104.4,14.1,2549.0,121.0,9.9,47.0,13.2
SKODA,2020 Skoda Kamiq,Small SUV,Diesel,115.0,250.0,1598.0,167.0,70.6,60.3,104.4,14.1,2780.0,120.0,10.2,56.0,13.2
SKODA,2021 Skoda Kodiaq,Crossover,Gasoline,150.0,250.0,1498.0,184.9,74.1,66.2,109.8,29.5,3307.0,128.0,9.8,35.6,15.3
SKODA,2021 Skoda Kodiaq,Crossover,Gasoline,150.0,250.0,1498.0,184.9,74.1,66.2,109.8,29.5,3360.0,127.0,9.8,34.1,15.3
SKODA,2019 Skoda Scala,Compact,Gasoline,95.0,175.0,999.0,171.7,70.6,57.9,104.3,12.0,2463.0,117.0,10.9,47.0,13.2
SKODA,2019 Skoda Scala,Compact,Gasoline,115.0,200.0,999.0,171.7,70.6,57.9,104.3,16.5,2734.0,125.0,9.8,47.0,13.2
SKODA,2019 Skoda Scala,Compact,Gasoline,115.0,200.0,999.0,171.7,70.6,57.9,104.3,11.8,2544.0,124.0,9.9,47.0,13.2
SKODA,2019 Skoda Scala,Compact,Gasoline,150.0,250.0,1498.0,171.7,70.6,57.9,104.3,16.5,2575.0,137.0,8.2,49.0,10.6
SKODA,2019 Skoda Scala,Compact,Diesel,115.0,250.0,1598.0,170.3,70.6,57.9,104.3,16.5,2732.0,125.0,10.1,58.8,13.2
SKODA,2019 Skoda Scala,Compact,Diesel,115.0,250.0,1598.0,170.3,70.6,57.9,104.3,16.5,2765.0,124.0,10.1,58.8,13.2
SKODA,SKODA Karoq (2021-Present),Medium SUV,Diesel,116.0,300.0,1968.0,172.6,72.5,64.1,103.3,18.4,3133.0,120.0,10.6,50.0,13.2
SKODA,SKODA Karoq (2021-Present),Medium SUV,Diesel,116.0,250.0,1968.0,172.6,72.5,64.1,103.3,18.4,3146.0,119.0,11.0,48.0,13.2
SKODA,SKODA Superb Scout (2019-Present),Large,Gasoline,272.0,350.0,1984.0,191.5,73.4,58.9,111.7,23.3,3510.0,155.0,5.7,33.1,17.4
SKODA,SKODA Superb Scout (2019-Present),Large,Diesel,190.0,400.0,1968.0,191.5,73.4,58.9,111.7,23.3,3554.0,139.0,8.1,48.0,17.4
SKODA,SKODA Citigo 3 doors (2017-Present),Mini,Gasoline,60.0,95.0,999.0,141.6,64.6,58.2,95.3,8.9,2072.0,101.0,15.3,57.4,9.2
SKODA,SKODA Citigo 3 doors (2017-Present),Mini,Gasoline,60.0,95.0,999.0,141.6,64.6,58.2,95.3,8.9,2041.0,101.0,14.4,53.5,9.2
SKODA,SKODA Citigo 3 doors (2017-Present),Mini,Gasoline,75.0,95.0,999.0,141.6,64.6,58.2,95.3,8.9,2046.0,107.0,13.2,53.5,9.2
SKODA,SKODA Citigo 3 doors (2017-Present),Mini,Gasoline,75.0,95.0,999.0,141.6,64.6,58.2,95.3,8.9,2072.0,107.0,13.9,58.8,9.2
SKODA,SKODA Superb (2019-Present),Compact,Gasoline,150.0,250.0,1498.0,191.7,73.4,57.8,111.9,22.1,3256.0,131.0,9.1,39.2,17.4
SKODA,SKODA Superb (2019-Present),Compact,Gasoline,150.0,250.0,1498.0,191.7,73.4,57.8,111.9,22.1,3256.0,132.0,9.3,39.2,17.4
SKODA,SKODA Superb (2019-Present),Compact,Diesel,120.0,250.0,1598.0,191.7,73.4,57.8,111.9,22.1,3373.0,127.0,11.1,46.1,17.4
SKODA,SKODA Superb (2019-Present),Compact,Diesel,150.0,340.0,1968.0,191.7,73.4,57.8,111.9,22.1,3472.0,137.0,9.1,49.0,17.4
SKODA,SKODA Superb (2019-Present),Compact,Diesel,190.0,400.0,1968.0,191.7,73.4,57.8,111.9,22.1,3552.0,143.0,8.4,45.2,17.4
SKODA,SKODA Superb (2019-Present),Compact,Diesel,190.0,400.0,1968.0,191.7,73.4,57.8,111.9,22.1,3719.0,139.0,8.1,42.0,17.4
SKODA,SKODA Fabia Combi (2018-Present),Compact,Gasoline,75.0,95.0,999.0,195.4,68.2,57.8,97.2,18.7,2438.0,105.0,15.2,49.0,11.9
SKODA,SKODA Fabia Combi (2018-Present),Compact,Gasoline,95.0,160.0,999.0,195.4,68.2,57.8,97.2,18.7,2515.0,115.0,10.9,52.3,11.9
SKODA,SKODA Fabia Combi (2018-Present),Compact,Gasoline,110.0,200.0,999.0,195.4,68.2,57.8,97.2,18.7,2540.0,122.0,9.7,51.1,11.9
SKODA,SKODA Fabia Combi (2018-Present),Compact,Gasoline,110.0,200.0,999.0,195.4,68.2,57.8,97.2,18.7,2612.0,121.0,10.2,47.0,11.9
SKODA,SKODA Rapid (2012-Present),Compact,Gasoline,75.0,113.0,1198.0,176.5,67.2,57.5,102.4,19.4,2502.0,109.0,13.9,38.6,14.5
SKODA,SKODA Rapid (2012-Present),Compact,Gasoline,86.0,160.0,1197.0,176.5,67.2,57.5,102.4,19.4,2560.0,114.0,11.8,46.1,14.5
SKODA,SKODA Rapid (2012-Present),Compact,Gasoline,105.0,175.0,1197.0,176.5,67.2,57.5,102.4,19.4,2590.0,121.0,10.4,43.6,14.5
SKODA,SKODA Rapid (2012-Present),Compact,Gasoline,105.0,175.0,1197.0,176.5,67.2,57.5,102.4,19.4,2590.0,121.0,10.4,47.0,14.5
SKODA,SKODA Rapid (2012-Present),Compact,Gasoline,122.0,201.0,1390.0,176.5,67.2,57.5,102.4,19.4,2725.0,127.0,9.5,40.6,14.5
SKODA,SKODA Rapid (2012-Present),Compact,Gasoline,122.0,201.0,1390.0,176.5,67.2,57.5,102.4,19.4,2725.0,128.0,9.5,42.8,14.5
SKODA,SKODA Rapid (2012-Present),Compact,Diesel,105.0,249.0,1598.0,176.5,67.2,57.5,102.4,19.4,2765.0,118.0,10.6,53.5,14.5
SKODA,SKODA Rapid (2012-Present),Compact,Diesel,105.0,249.0,1598.0,176.5,67.2,57.5,102.4,19.4,2765.0,118.0,10.6,60.3,14.5
SKODA,SKODA Rapid Spaceback (2013-Present),Compact,Gasoline,86.0,160.0,1197.0,169.4,67.2,57.4,102.4,14.7,2535.0,112.0,11.7,46.1,14.5
SKODA,SKODA Rapid Spaceback (2013-Present),Compact,Gasoline,105.0,175.0,1197.0,169.4,67.2,57.4,102.4,14.7,2579.0,120.0,10.2,43.6,14.5
SKODA,SKODA Rapid Spaceback (2013-Present),Compact,Gasoline,122.0,201.0,1390.0,169.4,67.2,57.4,102.4,14.7,2701.0,126.0,9.4,40.6,14.5
SKODA,SKODA Rapid Spaceback (2013-Present),Compact,Diesel,105.0,230.0,1598.0,169.4,67.2,57.4,102.4,14.7,2778.0,118.0,10.3,53.5,14.5
SKODA,SKODA Rapid Spaceback (2013-Present),Compact,Diesel,90.0,230.0,1598.0,169.4,67.2,57.4,102.4,14.7,2778.0,113.0,11.9,53.5,14.5
SKODA,SKODA Rapid Spaceback (2013-Present),Compact,Diesel,90.0,230.0,1598.0,169.4,67.2,57.4,102.4,14.7,2822.0,113.0,12.1,52.3,14.5
SKODA,SKODA Rapid Spaceback (2013-Present),Compact,Diesel,90.0,230.0,1598.0,169.4,67.2,57.4,102.4,14.7,2773.0,114.0,11.9,61.9,14.5
SSANGYONG,2016 SsangYong Tivoli XLV,Crossover,Diesel,115.0,300.0,1597.0,174.8,70.8,64.4,102.4,26.5,3142.0,107.0,12.0,37.3,12.4
SSANGYONG,2016 SsangYong Tivoli XLV,Crossover,Diesel,115.0,300.0,1597.0,174.8,70.8,64.4,102.4,26.5,3384.0,107.0,12.0,37.3,12.4
SSANGYONG,2016 SsangYong Tivoli XLV,Crossover,Diesel,115.0,300.0,1597.0,174.8,70.8,64.4,102.4,26.5,3097.0,109.0,12.0,52.3,12.4
SSANGYONG,2016 SsangYong Tivoli XLV,Crossover,Diesel,115.0,300.0,1597.0,174.8,70.8,64.4,102.4,26.5,3318.0,109.0,12.0,48.0,12.4
SUZUKI,SUZUKI Swift Sport (2017-Present),Compact,Hybrid,129.0,235.0,1373.0,153.1,68.3,58.9,96.5,9.4,2260.0,130.0,9.1,41.3,9.8
SUZUKI,SUZUKI Ignis (2019-Present),Crossover,Mild Hybrid,83.0,107.0,1242.0,145.7,65.4,63.2,95.9,9.4,1973.0,103.0,12.7,46.1,8.5
SUZUKI,SUZUKI Ignis (2019-Present),Crossover,Mild Hybrid,83.0,107.0,1242.0,145.7,65.4,63.2,95.9,7.2,2072.0,103.0,12.8,42.8,7.9
SUZUKI,SUZUKI Ignis (2019-Present),Crossover,Mild Hybrid,83.0,107.0,1242.0,145.7,65.4,63.2,95.9,9.4,2039.0,96.0,12.4,42.8,8.5
SUZUKI,SUZUKI Vitara (2018-Present),Small SUV,Gasoline,112.0,170.0,998.0,164.4,69.9,63.4,98.4,13.2,2392.0,112.0,11.5,44.4,12.4
SUZUKI,SUZUKI Vitara (2018-Present),Small SUV,Gasoline,112.0,170.0,998.0,164.4,69.9,63.4,98.4,13.2,2546.0,112.0,12.0,41.3,12.4
SUZUKI,SUZUKI Vitara (2018-Present),Small SUV,Gasoline,112.0,160.0,998.0,164.4,69.9,63.4,98.4,13.2,2491.0,112.0,12.5,41.3,12.4
SUZUKI,SUZUKI Vitara (2018-Present),Small SUV,Gasoline,112.0,160.0,998.0,164.4,69.9,63.4,98.4,13.2,2657.0,112.0,13.0,39.2,12.4
SUZUKI,SUZUKI Vitara (2018-Present),Small SUV,Gasoline,140.0,220.0,1373.0,164.4,69.9,63.4,98.4,13.2,2524.0,124.0,9.5,39.9,12.4
SUZUKI,SUZUKI Vitara (2018-Present),Small SUV,Gasoline,140.0,220.0,1373.0,164.4,69.9,63.4,98.4,13.2,2690.0,124.0,10.2,37.3,12.4
SUZUKI,SUZUKI Vitara (2018-Present),Small SUV,Gasoline,140.0,220.0,1373.0,164.4,69.9,63.4,98.4,13.2,2469.0,124.0,9.5,40.6,12.4
SUZUKI,SUZUKI Vitara (2018-Present),Small SUV,Gasoline,140.0,220.0,1373.0,164.4,69.9,63.4,98.4,13.2,2635.0,124.0,10.2,38.6,12.4
SUZUKI,SUZUKI Vitara (2018-Present),Small SUV,Hybrid,129.0,235.0,1373.0,164.4,69.9,63.4,98.4,13.2,2657.0,118.0,9.8,41.3,12.4
SUZUKI,SUZUKI Vitara (2018-Present),Small SUV,Hybrid,129.0,235.0,1373.0,164.4,69.9,63.4,98.4,13.2,2811.0,118.0,10.2,37.3,12.4
SUZUKI,SUZUKI SX4 S-Cross (2016-Present),Crossover,Gasoline,111.0,170.0,998.0,169.3,70.3,62.2,102.4,15.5,2568.0,112.0,11.0,47.0,12.4
SUZUKI,SUZUKI SX4 S-Cross (2016-Present),Crossover,Gasoline,111.0,170.0,998.0,169.3,70.3,62.2,102.4,15.5,2723.0,106.0,12.4,45.2,12.4
SUZUKI,SUZUKI SX4 S-Cross (2016-Present),Crossover,Gasoline,140.0,220.0,1373.0,169.3,70.3,62.2,102.4,15.5,2888.0,124.0,10.2,41.3,12.4
SUZUKI,SUZUKI SX4 S-Cross (2016-Present),Crossover,Gasoline,140.0,220.0,1373.0,169.3,70.3,62.2,102.4,15.5,2701.0,124.0,9.5,43.6,12.4
SUZUKI,SUZUKI SX4 S-Cross (2016-Present),Crossover,Gasoline,140.0,220.0,1373.0,169.3,70.3,62.2,102.4,15.5,2844.0,124.0,10.2,42.0,12.4
SUZUKI,SUZUKI SX4 S-Cross (2016-Present),Crossover,Diesel,120.0,320.0,1598.0,169.3,70.3,62.2,102.4,15.5,3153.0,109.0,13.0,51.1,12.4
SUZUKI,SUZUKI SX4 S-Cross (2016-Present),Crossover,Diesel,120.0,320.0,1598.0,169.3,70.3,62.2,102.4,15.5,3109.0,109.0,13.0,53.5,12.4
SUZUKI,SUZUKI Grand Vitara 3 Doors (2008-Present),Small SUV,Gasoline,106.0,145.0,1586.0,152.2,71.3,66.7,96.1,6.5,3102.0,99.0,14.4,28.7,14.5
SUZUKI,SUZUKI Grand Vitara 3 Doors (2008-Present),Small SUV,Gasoline,166.0,225.0,2393.0,152.2,71.3,66.7,96.1,6.5,3221.0,106.0,11.5,25.0,14.5
SUZUKI,SUZUKI Grand Vitara 3 Doors (2008-Present),Small SUV,Gasoline,166.0,225.0,2393.0,152.2,71.3,66.7,96.1,6.5,3188.0,112.0,11.2,26.7,14.5
SUZUKI,SUZUKI Baleno (2016-Present),Compact,Gasoline,111.0,170.0,998.0,157.3,68.7,57.9,99.2,12.5,2161.0,124.0,11.4,52.3,9.8
SUZUKI,SUZUKI Baleno (2016-Present),Compact,Gasoline,111.0,170.0,998.0,157.3,68.7,57.9,99.2,12.5,2227.0,118.0,11.0,48.0,9.8
SUZUKI,SUZUKI Baleno (2016-Present),Compact,Gasoline,90.0,120.0,1242.0,157.3,68.7,57.9,99.2,12.5,2072.0,112.0,12.3,56.0,9.8
SUZUKI,SUZUKI Baleno (2016-Present),Compact,Mild Hybrid,90.0,120.0,1242.0,157.3,68.7,57.9,99.2,12.5,2183.0,112.0,12.3,58.8,9.8
TOYOTA,2020 Toyota C-HR,Crossover,Gasoline,116.0,185.0,1197.0,172.6,70.7,61.6,103.9,19.1,3064.0,118.0,10.9,38.6,13.2
TOYOTA,2020 Toyota C-HR,Crossover,Gasoline,116.0,185.0,1197.0,172.6,70.7,61.6,103.9,19.1,3064.0,115.0,10.8,38.6,13.2
TOYOTA,2020 Toyota C-HR,Crossover,Gasoline,116.0,185.0,1197.0,172.6,70.7,61.6,103.9,19.1,3064.0,118.0,10.9,38.6,13.2
TOYOTA,2020 Toyota C-HR,Crossover,Gasoline,144.0,189.0,1987.0,172.6,70.7,61.6,103.9,19.1,3131.0,121.0,10.9,29.0,13.2
TOYOTA,2020 Toyota C-HR,Crossover,Hybrid,98.0,142.0,1789.0,172.6,70.7,61.6,103.9,19.1,3131.0,106.0,11.0,61.9,11.4
TOYOTA,2020 Toyota C-HR,Crossover,Hybrid,152.0,185.0,1987.0,172.6,70.7,61.6,103.9,19.1,3274.0,112.0,8.2,38.6,11.4
TOYOTA,TOYOTA Corolla Cross (2022-Present),Small SUV,Hybrid Gasoline,98.0,142.0,1798.0,175.6,71.9,63.8,103.9,25.2,3109.0,106.0,9.9,48.0,11.4
TOYOTA,TOYOTA Corolla Cross (2022-Present),Small SUV,Hybrid Gasoline,152.0,190.0,1987.0,175.6,71.9,63.8,103.9,25.2,3325.0,112.0,7.5,42.8,11.4
TOYOTA,TOYOTA Corolla Cross (2022-Present),Small SUV,Hybrid Gasoline,152.0,190.0,1987.0,175.6,71.9,63.8,103.9,25.2,3186.0,112.0,7.6,47.0,11.4
TOYOTA,TOYOTA AURIS (2018-Present),Compact,Gasoline,116.0,185.0,1197.0,170.5,69.3,58.1,102.4,12.7,2657.0,121.0,10.5,45.2,13.2
TOYOTA,TOYOTA AURIS (2018-Present),Compact,Gasoline,116.0,185.0,1197.0,170.5,69.3,58.1,102.4,12.7,2624.0,124.0,10.1,49.0,13.2
TOYOTA,TOYOTA AURIS (2018-Present),Compact,Gasoline,99.0,128.0,1329.0,170.5,69.3,58.1,102.4,12.7,2535.0,109.0,12.6,42.8,13.2
TOYOTA,TOYOTA AURIS (2018-Present),Compact,Gasoline,132.0,160.0,1598.0,170.5,69.3,58.1,102.4,12.7,2624.0,124.0,10.0,37.9,13.2
TOYOTA,TOYOTA AURIS (2018-Present),Compact,Gasoline,132.0,160.0,1598.0,170.5,69.3,58.1,102.4,12.7,2657.0,118.0,10.8,38.6,13.2
TOYOTA,TOYOTA AURIS (2018-Present),Compact,Diesel,90.0,205.0,1364.0,170.5,69.3,58.1,102.4,12.7,2646.0,112.0,12.5,58.8,13.2
TOYOTA,TOYOTA AURIS (2018-Present),Compact,Diesel,112.0,270.0,1598.0,170.5,69.3,58.1,102.4,12.7,2855.0,121.0,10.5,56.0,13.2
TOYOTA,TOYOTA Aygo (2018-Present),Mini,Gasoline,72.0,93.0,998.0,136.4,63.6,57.5,92.1,5.9,1874.0,99.0,13.8,61.9,9.2
TOYOTA,TOYOTA Aygo (2018-Present),Mini,Gasoline,72.0,93.0,998.0,136.4,63.6,57.5,92.1,5.9,1852.0,99.0,13.8,57.4,9.2
TOYOTA,TOYOTA Rav4 (2018-Present),Medium SUV,Gasoline,175.0,208.0,1987.0,180.9,73.0,66.9,105.9,35.6,3197.0,118.0,9.8,39.2,14.5
TOYOTA,TOYOTA Rav4 (2018-Present),Medium SUV,Hybrid Gasoline,177.0,221.0,2494.0,180.9,73.0,66.9,105.9,35.6,3627.0,112.0,8.1,52.3,14.5
TOYOTA,TOYOTA Corolla (2018-Present),Compact,Gasoline,116.0,185.0,1196.0,169.9,69.9,57.1,103.9,12.7,2734.0,124.0,9.6,45.2,13.2
TOYOTA,TOYOTA Corolla (2018-Present),Compact,Gasoline,116.0,185.0,1196.0,169.9,69.9,57.1,103.9,12.7,2767.0,124.0,10.3,42.0,13.2
TOYOTA,TOYOTA Corolla (2018-Present),Compact,Hybrid,168.0,163.0,1798.0,169.9,69.9,57.1,103.9,12.7,2833.0,112.0,10.9,71.3,11.4
TOYOTA,TOYOTA Corolla (2018-Present),Compact,Hybrid,180.0,202.0,1987.0,169.9,69.9,57.1,103.9,12.7,2954.0,112.0,7.9,63.6,11.4
TOYOTA,TOYOTA Fortuner (2015-Present),Medium SUV,Diesel,150.0,400.0,2393.0,188.8,73.0,72.2,108.3,10.5,4707.0,106.0,12.7,29.8,21.1
TOYOTA,TOYOTA Avensis Wagon (2015-Present),Medium,Gasoline,147.0,180.0,1798.0,189.8,71.3,58.3,106.3,19.2,3241.0,124.0,9.7,37.9,15.9
TOYOTA,TOYOTA Avensis Wagon (2015-Present),Medium,Gasoline,147.0,180.0,1798.0,189.8,71.3,58.3,106.3,19.2,3285.0,124.0,10.7,39.2,15.9
TOYOTA,TOYOTA Avensis Wagon (2015-Present),Medium,Diesel,111.0,270.0,1598.0,189.8,71.3,58.3,106.3,19.2,3384.0,115.0,11.7,56.0,15.9
TOYOTA,TOYOTA Avensis Wagon (2015-Present),Medium,Diesel,143.0,320.0,1598.0,189.8,71.3,58.3,106.3,19.2,3450.0,124.0,9.8,51.1,15.9
TOYOTA,TOYOTA Avensis (2015-Present),Medium,Gasoline,147.0,180.0,1798.0,187.0,71.3,58.3,106.3,18.0,3175.0,124.0,9.4,39.2,15.9
TOYOTA,TOYOTA Avensis (2015-Present),Medium,Gasoline,147.0,180.0,1798.0,187.0,71.3,58.3,106.3,18.0,3219.0,124.0,10.4,38.6,15.9
TOYOTA,TOYOTA Avensis (2015-Present),Medium,Diesel,111.0,270.0,1598.0,187.0,71.3,58.3,106.3,18.0,3318.0,115.0,11.4,56.0,15.9
TOYOTA,TOYOTA Avensis (2015-Present),Medium,Diesel,143.0,320.0,1598.0,187.0,71.3,58.3,106.3,18.0,3384.0,124.0,9.5,52.3,15.9
TOYOTA,TOYOTA Supra (2019-Present),Coupe,Gasoline,258.0,400.0,1998.0,172.4,73.4,50.8,97.2,10.2,3075.0,155.0,5.2,34.1,13.7
TOYOTA,TOYOTA Aygo X (2021-Present),Crossover,Gasoline,72.0,93.0,998.0,145.7,68.5,60.0,95.7,8.2,2072.0,98.0,15.6,50.0,9.2
TOYOTA,TOYOTA Aygo X (2021-Present),Crossover,Gasoline,72.0,93.0,998.0,145.7,68.5,60.0,95.7,8.2,2072.0,94.0,15.5,48.0,9.2
TOYOTA,TOYOTA Verso-S (2010-Present),Small MPV,Gasoline,99.0,125.0,1329.0,157.1,66.7,62.8,100.4,15.2,2524.0,106.0,13.3,42.8,11.1
TOYOTA,TOYOTA Verso-S (2010-Present),Small MPV,Gasoline,99.0,125.0,1329.0,157.1,66.7,62.8,100.4,15.2,2535.0,103.0,13.7,45.2,11.1
TOYOTA,TOYOTA Verso-S (2010-Present),Small MPV,Diesel,90.0,205.0,1364.0,157.1,66.7,62.8,100.4,15.2,2679.0,109.0,13.0,53.5,11.1
TOYOTA,TOYOTA Verso-S (2010-Present),Small MPV,Diesel,90.0,205.0,1364.0,157.1,66.7,62.8,100.4,15.2,2668.0,109.0,12.1,54.7,11.1
VAUXHALL,2022 Vauxhall Astra Sports Tourer,Large,Gasoline,110.0,205.0,1199.0,182.8,73.2,56.8,107.6,21.1,4123.0,124.0,10.8,42.0,13.7
VAUXHALL,2022 Vauxhall Astra Sports Tourer,Large,Gasoline,130.0,230.0,1199.0,182.8,73.2,56.8,107.6,21.1,4145.0,130.0,10.0,42.0,13.7
VAUXHALL,2022 Vauxhall Astra Sports Tourer,Large,Gasoline,130.0,230.0,1199.0,182.8,73.2,56.8,107.6,21.1,4189.0,130.0,9.9,41.3,13.7
VAUXHALL,2022 Vauxhall Astra Sports Tourer,Large,Diesel,130.0,300.0,1498.0,182.8,73.2,56.8,107.6,21.1,4321.0,130.0,10.8,53.5,13.7
VAUXHALL,2022 Vauxhall Astra Sports Tourer,Large,Diesel,130.0,300.0,1498.0,182.8,73.2,56.8,107.6,21.1,4365.0,129.0,11.0,52.3,13.7
VOLKSWAGEN,2024 Volkswagen Touareg,Large SUV,Diesel,231.0,500.0,2967.0,192.0,78.1,67.4,114.3,28.6,4669.0,138.0,7.7,29.4,19.8
VOLKSWAGEN,2019 Volkswagen Touareg,Large SUV,Gasoline,249.0,370.0,1984.0,195.1,79.8,66.7,114.3,28.6,4310.0,140.0,6.8,28.7,19.8
VOLKSWAGEN,2019 Volkswagen Touareg,Large SUV,Gasoline,252.0,370.0,1984.0,195.1,79.8,66.7,114.3,28.6,4473.0,142.0,6.8,26.1,19.8
VOLKSWAGEN,2019 Volkswagen Touareg,Large SUV,Gasoline,340.0,450.0,2995.0,195.1,79.8,66.7,114.3,28.6,4453.0,155.0,5.9,23.1,19.8
VOLKSWAGEN,2019 Volkswagen Touareg,Large SUV,Diesel,234.0,500.0,2967.0,192.0,79.8,66.7,114.3,28.6,4564.0,137.0,7.5,35.6,19.8
VOLKSWAGEN,2019 Volkswagen Touareg,Large SUV,Diesel,421.0,900.0,3956.0,195.1,79.8,66.7,114.3,28.6,5093.0,155.0,4.9,31.8,19.8
VOLKSWAGEN,2019 Volkswagen Touareg,Large SUV,Plug-in Hybrid,340.0,450.0,2995.0,195.1,79.8,66.7,114.3,23.5,5203.0,155.0,6.3,26.1,20.1
VOLKSWAGEN,2020 Volkswagen Passat Variant,Medium,Gasoline,272.0,250.0,1498.0,187.9,72.1,59.7,109.7,23.0,3230.0,133.0,8.9,38.6,17.4
VOLKSWAGEN,2020 Volkswagen Passat Variant,Medium,Gasoline,272.0,250.0,1498.0,187.9,72.1,59.7,109.7,23.0,3241.0,133.0,8.9,36.2,17.4
VOLKSWAGEN,2020 Volkswagen Passat Variant,Medium,Diesel,190.0,400.0,1598.0,187.9,72.1,59.6,109.7,23.0,3075.0,150.0,11.9,36.2,17.4
VOLKSWAGEN,2022 Volkswagen Multivan,Large MPV,Gasoline,136.0,220.0,1498.0,195.8,76.4,75.1,123.0,60.0,4279.0,113.0,13.5,35.6,15.9
VOLKSWAGEN,2022 Volkswagen Multivan,Large MPV,Gasoline,136.0,220.0,1498.0,202.2,76.4,75.1,123.0,67.1,4328.0,113.0,13.5,35.1,15.9
VOLKSWAGEN,2022 Volkswagen Multivan,Large MPV,Gasoline,204.0,320.0,1984.0,195.8,76.4,75.1,123.0,60.0,4414.0,124.0,9.4,30.9,15.9
VOLKSWAGEN,2022 Volkswagen Multivan,Large MPV,Gasoline,204.0,320.0,1984.0,203.7,76.4,75.1,123.0,67.1,4462.0,124.0,9.4,30.5,15.9
VOLKSWAGEN,2022 Volkswagen Multivan,Large MPV,Diesel,150.0,360.0,1968.0,195.8,76.4,75.1,123.0,60.0,4504.0,118.0,11.6,44.4,15.9
VOLKSWAGEN,2022 Volkswagen Multivan,Large MPV,Diesel,150.0,360.0,1968.0,203.7,76.4,75.1,123.0,60.0,4553.0,118.0,11.6,44.4,15.9
VOLKSWAGEN,VOLKSWAGEN Golf R Variant (2021-Present),Compact,Gasoline,320.0,420.0,1984.0,182.8,70.4,57.7,105.4,21.6,3594.0,155.0,4.9,30.2,14.5
VOLKSWAGEN,VOLKSWAGEN T-Roc (2021-Present),Crossover,Gasoline,110.0,200.0,999.0,166.8,71.6,62.4,102.0,15.7,2703.0,115.0,10.8,39.9,13.2
VOLKSWAGEN,VOLKSWAGEN T-Roc (2021-Present),Crossover,Gasoline,150.0,250.0,1498.0,166.8,71.6,62.4,102.0,15.7,2787.0,127.0,8.6,37.9,13.2
VOLKSWAGEN,VOLKSWAGEN T-Roc (2021-Present),Crossover,Gasoline,150.0,250.0,1498.0,166.8,71.6,62.4,102.0,15.7,2818.0,127.0,8.6,37.3,13.2
VOLKSWAGEN,VOLKSWAGEN T-Roc (2021-Present),Crossover,Diesel,116.0,300.0,1968.0,166.8,71.6,62.4,102.0,15.7,2954.0,116.0,10.4,48.0,13.2
VOLKSWAGEN,VOLKSWAGEN T-Roc (2021-Present),Crossover,Diesel,150.0,300.0,1968.0,166.8,71.6,62.4,102.0,15.7,3042.0,127.0,8.6,48.0,13.2
VOLKSWAGEN,2022 Volkswagen Polo GTI,Compact,Gasoline,207.0,320.0,1984.0,160.4,68.9,56.3,100.4,12.4,2835.0,149.0,6.5,34.6,10.6
VOLKSWAGEN,VOLKSWAGEN Golf Variant (2020-Present),Compact,Gasoline,110.0,200.0,999.0,182.4,70.4,59.0,105.1,21.6,2738.0,126.0,10.5,42.8,11.9
VOLKSWAGEN,VOLKSWAGEN Golf Variant (2020-Present),Compact,Gasoline,130.0,200.0,1498.0,182.4,70.4,59.0,105.1,21.6,2835.0,133.0,9.4,42.8,11.9
VOLKSWAGEN,VOLKSWAGEN Golf Variant (2020-Present),Compact,Gasoline,150.0,250.0,1498.0,182.4,70.4,59.0,105.1,21.6,2903.0,139.0,8.7,41.3,13.2
VOLKSWAGEN,VOLKSWAGEN Golf Variant (2020-Present),Compact,Diesel,115.0,300.0,1968.0,182.4,70.4,59.0,105.1,21.6,3025.0,126.0,10.5,51.1,13.2
VOLKSWAGEN,VOLKSWAGEN Golf Variant (2020-Present),Compact,Diesel,150.0,360.0,1968.0,182.4,70.4,59.0,105.1,21.6,3186.0,139.0,8.7,50.0,13.2
