ID,Company,Model,Segment,Fuel,Power(HP),Torque(Nm),Displacement,Length,Width,Height,Wheelbase,Cargo Volume,Unladen Weight,Top Speed,Acceleration 0-62 Mph (0-100 kph),Combined mpg,Fuel capacity,Partition
1443,SUZUKI,SUZUKI Vitara (2018-Present),Small SUV,Gasoline,112.0,170.0,998.0,164.4,69.9,63.4,98.4,13.2,2392.0,112.0,11.5,44.4,12.4,Antrenament
1444,SKODA,2020 Skoda Kamiq,Small SUV,Gasoline,115.0,200.0,999.0,167.0,70.6,60.3,104.4,14.1,2549.0,121.0,9.9,47.0,13.2,Antrenament
1445,CHEVROLET,CHEVROLET Captiva (2011-Present),Small SUV,Diesel,163.0,251.0,2231.0,184.0,72.8,68.0,106.6,3.4,4251.0,117.0,11.0,36.8,17.2,Antrenament
1446,CHEVROLET,CHEVROLET Captiva (2011-Present),Small SUV,Diesel,184.0,400.0,2231.0,184.0,72.8,68.0,106.6,3.4,4251.0,124.0,9.3,37.9,17.2,Antrenament
1447,FORD,FORD EcoSport (2017-Present),Small SUV,Diesel,100.0,215.0,1499.0,161.3,69.5,65.1,99.2,11.8,2840.0,99.0,14.0,57.4,13.6,Antrenament
1448,MERCEDES BENZ,2021 Mercedes-Benz GLA,Small SUV,Diesel,150.0,320.0,1951.0,173.6,72.2,63.4,107.4,15.4,3395.0,129.0,8.6,49.0,11.4,Antrenament
1449,CHEVROLET,CHEVROLET Captiva (2011-Present),Small SUV,Diesel,163.0,251.0,2231.0,184.0,72.8,68.0,106.6,3.4,4306.0,113.0,11.2,29.8,17.2,Antrenament
1450,VOLKSWAGEN,2019 Volkswagen T-Cross,Small SUV,Gasoline,115.0,200.0,998.0,161.8,70.2,62.4,100.8,10.1,2756.0,120.0,10.2,37.9,10.6,Antrenament
1451,MAZDA,MAZDA CX-30 (2019-Present),Small SUV,Gasoline,180.0,224.0,1998.0,173.0,70.7,60.6,104.5,15.2,3287.0,127.0,8.8,36.2,13.5,Antrenament
1452,MAZDA,MAZDA CX-30 (2019-Present),Small SUV,Gasoline,180.0,224.0,1998.0,173.0,70.7,60.6,104.5,15.2,3234.0,127.0,8.5,39.9,13.5,Antrenament
1453,SUZUKI,SUZUKI Vitara (2018-Present),Small SUV,Gasoline,112.0,160.0,998.0,164.4,69.9,63.4,98.4,13.2,2657.0,112.0,13.0,39.2,12.4,Antrenament
1454,CHEVROLET,CHEVROLET Captiva (2011-Present),Small SUV,Diesel,184.0,400.0,2231.0,184.0,72.8,68.0,106.6,3.4,4306.0,119.0,10.0,31.4,17.2,Antrenament
1455,SUZUKI,SUZUKI Grand Vitara 3 Doors (2008-Present),Small SUV,Gasoline,166.0,225.0,2393.0,152.2,71.3,66.7,96.1,6.5,3188.0,112.0,11.2,26.7,14.5,Antrenament
1456,FORD,FORD Kuga (2019-Present),Small SUV,Diesel,120.0,270.0,1499.0,178.4,82.1,66.7,105.9,16.1,3508.0,107.0,12.7,53.5,14.3,Antrenament
1457,CHEVROLET,CHEVROLET Captiva (2011-Present),Small SUV,Diesel,163.0,251.0,2231.0,184.0,72.8,68.0,106.6,3.4,4140.0,114.0,11.1,31.4,17.2,Antrenament
1458,CHEVROLET,CHEVROLET Captiva (2011-Present),Small SUV,Diesel,163.0,251.0,2231.0,184.0,72.8,68.0,106.6,3.4,4085.0,117.0,10.4,37.9,17.2,Antrenament
1459,FORD,FORD Kuga (2019-Present),Small SUV,Diesel,150.0,370.0,1997.0,178.4,82.1,66.7,105.9,16.1,3752.0,119.0,9.9,45.2,14.3,Antrenament
1460,SUZUKI,SUZUKI Vitara (2018-Present),Small SUV,Gasoline,112.0,170.0,998.0,164.4,69.9,63.4,98.4,13.2,2546.0,112.0,12.0,41.3,12.4,Test
1461,LAND ROVER,LAND ROVER Discovery Sport (2019-Present),Small SUV,Diesel,150.0,380.0,1998.0,181.0,85.6,68.0,107.9,41.6,3900.0,121.0,11.1,44.4,17.2,Test
1462,MAZDA,MAZDA CX-30 (2019-Present),Small SUV,Diesel,116.0,270.0,1759.0,173.0,70.7,60.6,104.5,15.2,2963.0,114.0,10.8,53.5,13.5,Test
1463,FORD,FORD Kuga (2019-Present),Small SUV,Gasoline,120.0,240.0,1498.0,178.4,82.1,66.7,105.9,16.1,3481.0,112.0,12.5,37.3,14.3,Test
1464,SUZUKI,SUZUKI Grand Vitara 3 Doors (2008-Present),Small SUV,Gasoline,166.0,225.0,2393.0,152.2,71.3,66.7,96.1,6.5,3221.0,106.0,11.5,25.0,14.5,Test
1465,FORD,FORD Kuga (2019-Present),Small SUV,Gasoline,150.0,240.0,1498.0,178.4,82.1,66.7,105.9,16.1,3481.0,121.0,9.7,37.3,14.3,Test
1466,VOLKSWAGEN,2019 Volkswagen T-Cross,Small SUV,Diesel,95.0,250.0,1598.0,161.8,70.2,62.4,100.8,10.1,3020.0,112.0,11.9,56.0,10.6,Test
1467,CHEVROLET,CHEVROLET Captiva (2011-Present),Small SUV,Gasoline,258.0,287.0,2997.0,184.0,72.8,68.0,106.6,3.4,4167.0,123.0,9.02,22.4,17.2,Test
1468,FORD,FORD Kuga (2019-Present),Small SUV,Gasoline,150.0,240.0,1498.0,178.4,82.1,66.7,105.9,16.1,3717.0,124.0,10.1,31.4,14.3,Test
1469,MAZDA,MAZDA CX-30 (2019-Present),Small SUV,Gasoline,122.0,213.0,1998.0,173.0,70.7,60.6,104.5,15.2,2910.0,116.0,10.6,46.1,13.5,Test
1470,MERCEDES BENZ,2021 Mercedes-Benz GLA,Small SUV,Diesel,150.0,320.0,1951.0,173.6,72.2,63.4,107.4,15.4,3516.0,127.0,8.9,45.2,11.4,Test
1471,SUZUKI,SUZUKI Vitara (2018-Present),Small SUV,Gasoline,112.0,160.0,998.0,164.4,69.9,63.4,98.4,13.2,2491.0,112.0,12.5,41.3,12.4,Test
1472,FORD,FORD EcoSport (2017-Present),Small SUV,Gasoline,140.0,180.0,999.0,161.3,69.5,65.1,99.2,11.8,2822.0,117.0,11.8,45.2,13.6,Test
1473,CHEVROLET,CHEVROLET Captiva (2011-Present),Small SUV,Gasoline,167.0,230.0,2384.0,184.0,72.8,68.0,106.6,3.4,3832.0,118.0,10.5,26.4,17.2,Test
1474,FORD,FORD Kuga (2019-Present),Small SUV,Diesel,150.0,370.0,1997.0,178.4,82.1,66.7,105.9,16.1,3783.0,119.0,9.9,45.2,14.3,Test
1475,SEAT,SEAT Arona (2021-Present),Small SUV,Gasoline,150.0,250.0,1498.0,163.5,70.1,61.1,101.0,14.1,2630.0,130.0,8.2,37.9,10.6,Test
1476,MERCEDES BENZ,2021 Mercedes-Benz GLA,Small SUV,Gasoline,225.0,350.0,1991.0,173.6,72.2,63.4,107.4,15.4,3230.0,149.0,6.9,35.1,11.4,Test
1477,CHEVROLET,CHEVROLET Captiva (2011-Present),Small SUV,Diesel,184.0,400.0,2231.0,184.0,72.8,68.0,106.6,3.4,4251.0,124.0,9.7,36.8,17.2,Test
1478,VOLKSWAGEN,2019 Volkswagen T-Cross,Small SUV,Gasoline,95.0,175.0,999.0,161.8,70.2,62.4,100.8,10.1,2745.0,112.0,11.5,39.9,10.6,Test
1479,CHEVROLET,CHEVROLET Captiva (2011-Present),Small SUV,Diesel,184.0,400.0,2231.0,184.0,72.8,68.0,106.6,3.4,4306.0,119.0,11.0,29.8,17.2,Test
1480,TOYOTA,TOYOTA Corolla Cross (2022-Present),Small SUV,Hybrid Gasoline,98.0,142.0,1798.0,175.6,71.9,63.8,103.9,25.2,3109.0,106.0,9.9,48.0,11.4,Test
1481,SUZUKI,SUZUKI Vitara (2018-Present),Small SUV,Gasoline,140.0,220.0,1373.0,164.4,69.9,63.4,98.4,13.2,2635.0,124.0,10.2,38.6,12.4,Test
1482,VOLKSWAGEN,2019 Volkswagen T-Cross,Small SUV,Diesel,95.0,250.0,1598.0,161.8,70.2,62.4,100.8,10.1,3053.0,112.0,12.5,43.6,10.6,Test
1483,SUZUKI,SUZUKI Vitara (2018-Present),Small SUV,Hybrid,129.0,235.0,1373.0,164.4,69.9,63.4,98.4,13.2,2811.0,118.0,10.2,37.3,12.4,Test
1484,CITROEN,CITROEN Grand C4 Picasso (2016-Present),Large MPV,Diesel,120.0,300.0,1560.0,181.1,72.0,64.6,111.8,22.8,2996.0,117.0,11.5,60.3,14.5,Antrenament
1485,MERCEDES BENZ,MERCEDES BENZ V-Class (2019-Present),Large MPV,Diesel,239.0,500.0,1950.0,192.7,75.9,74.0,126.0,21.5,4524.0,137.0,7.8,39.9,15.1,Antrenament
1486,CITROEN,CITROEN Grand C4 Picasso (2016-Present),Large MPV,Diesel,150.0,370.0,1997.0,181.1,72.0,64.6,111.8,22.8,3254.0,129.0,10.2,54.7,14.5,Antrenament
1487,VOLKSWAGEN,2022 Volkswagen Multivan,Large MPV,Gasoline,204.0,320.0,1984.0,195.8,76.4,75.1,123.0,60.0,4414.0,124.0,9.4,30.9,15.9,Antrenament
1488,DACIA,2023 Dacia Jogger,Large MPV,Hybrid Gasoline,94.0,148.0,1598.0,179.0,70.2,64.2,114.1,25.0,2992.0,104.0,9.8,49.0,13.2,Antrenament
1489,DACIA,2023 Dacia Jogger,Large MPV,Liquefied Petroleum Gas (LPG),91.0,160.0,999.0,179.0,70.2,64.2,114.1,21.4,2760.0,109.0,13.2,30.2,13.2,Antrenament
1490,VOLKSWAGEN,VOLKSWAGEN Sharan (2010-Present),Large MPV,Diesel,140.0,320.0,1968.0,191.1,75.0,67.7,114.9,31.3,3911.0,121.0,10.9,42.8,18.5,Antrenament
1491,CITROEN,CITROEN Grand C4 Picasso (2016-Present),Large MPV,Diesel,150.0,370.0,1997.0,181.1,72.0,64.6,111.8,22.8,3153.0,130.0,9.8,57.4,14.5,Antrenament
1492,CITROEN,CITROEN Grand C4 Picasso (2016-Present),Large MPV,Diesel,100.0,254.0,1560.0,181.1,72.0,64.6,111.8,22.8,2910.0,109.0,13.1,61.9,14.5,Antrenament
1493,CITROEN,CITROEN Grand C4 Picasso (2016-Present),Large MPV,Gasoline,165.0,240.0,1598.0,181.1,72.0,64.6,111.8,22.8,2910.0,130.0,8.7,42.0,14.5,Antrenament
1494,VOLKSWAGEN,2022 Volkswagen Multivan,Large MPV,Diesel,150.0,360.0,1968.0,203.7,76.4,75.1,123.0,60.0,4553.0,118.0,11.6,44.4,15.9,Antrenament
1495,MERCEDES BENZ,MERCEDES BENZ V-Class (2019-Present),Large MPV,Diesel,230.0,500.0,1950.0,192.7,75.9,74.0,126.0,21.5,4674.0,133.0,8.5,36.2,15.1,Antrenament
1496,VOLKSWAGEN,2022 Volkswagen Multivan,Large MPV,Gasoline,136.0,220.0,1498.0,202.2,76.4,75.1,123.0,67.1,4328.0,113.0,13.5,35.1,15.9,Antrenament
1497,CITROEN,CITROEN Grand C4 Picasso (2016-Present),Large MPV,Gasoline,130.0,230.0,1199.0,181.1,72.0,64.6,111.8,22.8,2859.0,125.0,10.9,47.0,14.5,Antrenament
1498,VOLKSWAGEN,2022 Volkswagen Multivan,Large MPV,Gasoline,136.0,220.0,1498.0,195.8,76.4,75.1,123.0,60.0,4279.0,113.0,13.5,35.6,15.9,Antrenament
1499,CITROEN,CITROEN Grand C4 Picasso (2016-Present),Large MPV,Diesel,120.0,300.0,1560.0,181.1,72.0,64.6,111.8,22.8,2970.0,117.0,11.7,58.8,14.5,Antrenament
1500,CHEVROLET,CHEVROLET Express (2008-Present),Large MPV,Gasoline,290.0,441.0,5328.0,224.0,79.4,81.6,135.0,22.8,5017.0,116.0,9.4,15.0,30.9,Antrenament
1501,DACIA,2023 Dacia Jogger,Large MPV,Liquefied Petroleum Gas (LPG),91.0,160.0,999.0,179.0,70.2,64.2,114.1,21.4,2696.0,109.0,12.5,30.9,13.2,Antrenament
1502,VOLKSWAGEN,VOLKSWAGEN Sharan (2010-Present),Large MPV,Diesel,170.0,350.0,1968.0,191.1,75.0,67.7,114.9,31.3,3955.1,130.5,9.5,40.6,18.5,Test
1503,CHEVROLET,CHEVROLET Express (2008-Present),Large MPV,Gasoline,275.0,393.0,4807.0,224.0,79.4,81.6,135.0,22.8,4845.0,112.0,12.5,15.5,30.9,Test
1504,DACIA,2023 Dacia Jogger,Large MPV,Hybrid Gasoline,94.0,148.0,1598.0,179.0,70.2,64.2,114.1,25.0,3053.0,104.0,10.0,48.0,13.2,Test
1505,VOLKSWAGEN,2022 Volkswagen Multivan,Large MPV,Diesel,150.0,360.0,1968.0,195.8,76.4,75.1,123.0,60.0,4504.0,118.0,11.6,44.4,15.9,Test
1506,CHEVROLET,CHEVROLET Express (2008-Present),Large MPV,Gasoline,305.0,488.0,5967.0,224.0,79.4,81.6,135.0,22.8,5427.0,115.0,9.5,14.0,30.9,Test
1507,CITROEN,CITROEN Grand C4 Picasso (2016-Present),Large MPV,Gasoline,130.0,230.0,1199.0,181.1,72.0,64.6,111.8,22.8,2903.0,128.0,10.3,46.1,14.5,Test
1508,VOLKSWAGEN,2022 Volkswagen Multivan,Large MPV,Gasoline,204.0,320.0,1984.0,203.7,76.4,75.1,123.0,67.1,4462.0,124.0,9.4,30.5,15.9,Test
1509,VOLKSWAGEN,VOLKSWAGEN Sharan (2010-Present),Large MPV,Gasoline,150.0,240.0,1390.0,191.1,75.0,67.7,114.9,31.3,3798.6,122.4,10.7,32.7,18.5,Test
1510,VOLKSWAGEN,VOLKSWAGEN Sharan (2010-Present),Large MPV,Gasoline,200.0,279.0,1984.0,191.1,75.0,67.7,114.9,31.3,3946.3,137.3,8.3,28.0,18.5,Test
1511,RENAULT,2013 Renault Grand Scenic,Medium MPV,Gasoline,114.0,190.0,1198.0,180.0,72.6,64.8,109.1,22.8,3097.0,115.0,11.9,37.9,15.9,Antrenament
1512,SEAT,SEAT Altea (2009-Present),Medium MPV,Diesel,90.0,210.0,1896.0,168.6,69.6,62.0,101.5,14.4,3097.0,105.0,14.3,43.5,14.5,Antrenament
1513,SEAT,SEAT Altea (2009-Present),Medium MPV,Gasoline,86.0,132.0,1390.0,168.6,69.6,62.0,101.5,14.4,2846.0,105.0,14.8,35.1,14.5,Antrenament
1514,VOLKSWAGEN,VOLKSWAGEN CrossTouran (2011-Present),Medium MPV,Gasoline,140.0,220.0,1390.0,173.5,70.8,66.3,105.4,24.5,3499.0,121.0,9.8,33.1,15.9,Antrenament
1515,CITROEN,2016 Citroen C4 Picasso,Medium MPV,Diesel,150.0,370.0,1997.0,174.8,72.0,63.4,109.4,19.0,3164.0,129.0,10.1,54.7,14.5,Antrenament
1516,SEAT,SEAT Altea (2009-Present),Medium MPV,Diesel,105.0,249.0,1598.0,168.6,69.6,62.0,101.5,14.4,3163.0,114.0,12.2,56.0,14.5,Antrenament
1517,SEAT,SEAT Altea (2009-Present),Medium MPV,Diesel,105.0,249.0,1598.0,168.6,69.6,62.0,101.5,14.4,3252.0,114.0,12.4,48.0,14.5,Antrenament
1518,OPEL,OPEL Insignia Country Tourer (2013-Present),Medium MPV,Diesel,163.0,350.0,1956.0,193.7,80.6,60.1,107.8,19.1,3898.0,127.0,11.5,52.3,18.5,Antrenament
1519,SEAT,SEAT Altea (2009-Present),Medium MPV,Gasoline,125.0,199.0,1390.0,168.6,69.6,62.0,101.5,14.4,3007.0,120.0,10.3,36.7,14.5,Antrenament
1520,SEAT,SEAT Altea (2009-Present),Medium MPV,Gasoline,102.0,148.0,1595.0,168.6,69.6,62.0,101.5,14.4,2910.0,112.0,12.8,32.2,14.5,Antrenament
1521,VOLKSWAGEN,VOLKSWAGEN CrossGolf (2010-Present),Medium MPV,Diesel,105.0,249.0,1598.0,166.2,69.9,64.8,101.5,13.9,3271.7,110.0,12.5,46.1,14.5,Antrenament
1522,FIAT,FIAT Doblo (2015-Present),Medium MPV,Diesel,135.0,320.0,1956.0,173.5,72.1,74.6,108.5,27.9,3263.0,111.0,11.3,39.9,15.9,Antrenament
1523,CITROEN,2016 Citroen C4 Picasso,Medium MPV,Diesel,150.0,370.0,1997.0,174.8,72.0,63.4,109.4,19.0,3120.0,130.0,9.7,57.4,14.5,Antrenament
1524,VOLKSWAGEN,VOLKSWAGEN CrossGolf (2010-Present),Medium MPV,Gasoline,102.0,148.0,1595.0,166.2,69.9,64.8,101.5,13.9,3117.0,114.0,12.3,31.4,14.5,Antrenament
1525,SEAT,SEAT Altea (2009-Present),Medium MPV,Diesel,140.0,320.0,1968.0,168.6,69.6,62.0,101.5,14.4,3263.0,125.0,9.7,42.8,14.5,Antrenament
1526,CITROEN,2016 Citroen C4 Picasso,Medium MPV,Gasoline,130.0,230.0,1199.0,174.8,72.0,63.4,109.4,19.0,2862.0,127.0,10.2,46.1,14.5,Antrenament
1527,DACIA,DACIA Lodgy (2012-Present),Medium MPV,Diesel,90.0,201.0,1461.0,177.1,68.9,66.3,110.6,29.2,2822.0,105.0,12.4,62.0,13.2,Antrenament
1528,VOLKSWAGEN,VOLKSWAGEN CrossTouran (2011-Present),Medium MPV,Diesel,170.0,350.0,1968.0,173.5,70.8,66.3,105.4,24.5,3602.4,128.6,8.9,39.9,15.9,Antrenament
1529,CITROEN,2016 Citroen C4 Picasso,Medium MPV,Gasoline,130.0,230.0,1199.0,174.8,72.0,63.4,109.4,19.0,2822.0,125.0,10.1,47.0,14.5,Antrenament
1530,SEAT,SEAT Altea (2009-Present),Medium MPV,Gasoline,105.0,175.0,1197.0,168.6,69.6,62.0,101.5,14.4,2998.0,114.0,11.3,41.3,14.5,Antrenament
1531,SEAT,SEAT Alhambra (2010-Present),Medium MPV,Diesel,116.0,281.0,1968.0,191.1,75.0,67.7,114.9,9.4,4019.0,114.0,12.6,42.0,18.5,Antrenament
1532,DACIA,DACIA Lodgy (2012-Present),Medium MPV,Gasoline,82.0,134.0,1598.0,177.1,68.9,66.3,110.6,29.2,2568.0,99.0,14.5,41.0,13.2,Antrenament
1533,SEAT,SEAT Alhambra (2010-Present),Medium MPV,Diesel,140.0,320.0,1968.0,191.1,75.0,67.7,114.9,9.4,4081.0,119.0,10.9,41.3,18.5,Antrenament
1534,RENAULT,RENAULT Grand Scenic (2016-Present),Medium MPV,Gasoline,115.0,190.0,1199.0,182.4,73.4,65.4,110.4,25.4,3318.0,121.0,12.5,38.6,14.0,Antrenament
1535,MAZDA,MAZDA 5 / Premacy (2010-Present),Medium MPV,Gasoline,150.0,191.0,1999.0,180.5,78.3,63.6,108.3,15.0,3274.0,120.0,11.0,34.1,15.9,Antrenament
1536,VOLKSWAGEN,VOLKSWAGEN CrossTouran (2011-Present),Medium MPV,Diesel,105.0,249.0,1598.0,173.5,70.8,66.3,105.4,24.5,3503.1,108.7,13.2,44.4,15.9,Antrenament
1537,SEAT,SEAT Alhambra (2010-Present),Medium MPV,Diesel,140.0,320.0,1968.0,191.1,75.0,67.7,114.9,9.4,3851.5,120.0,10.9,42.0,18.5,Antrenament
1538,CITROEN,2016 Citroen C4 Picasso,Medium MPV,Diesel,120.0,300.0,1560.0,174.8,72.0,63.4,109.4,19.0,2910.0,117.0,11.3,61.9,14.5,Antrenament
1539,RENAULT,RENAULT Scenic (2016-Present),Medium MPV,Diesel,95.0,240.0,1461.0,173.5,73.5,65.1,107.6,17.5,3318.0,109.0,13.7,60.3,13.7,Antrenament
1540,VOLKSWAGEN,VOLKSWAGEN CrossTouran (2011-Present),Medium MPV,Gasoline,140.0,220.0,1390.0,173.5,70.8,66.3,105.4,24.5,3454.6,120.5,9.8,32.7,15.9,Antrenament
1541,FIAT,FIAT Doblo (2015-Present),Medium MPV,Diesel,105.0,290.0,1598.0,173.5,72.1,74.6,108.5,27.9,3153.0,102.0,13.4,45.2,15.9,Antrenament
1542,SEAT,SEAT Altea (2009-Present),Medium MPV,Diesel,170.0,350.0,1968.0,168.6,69.6,62.0,101.5,14.4,3152.0,131.0,8.5,42.0,14.5,Antrenament
1543,DACIA,DACIA Lodgy (2012-Present),Medium MPV,Gasoline,116.0,190.0,1198.0,177.1,68.9,66.3,110.6,29.2,2793.0,111.0,10.6,44.0,13.2,Antrenament
1544,FIAT,FIAT 500L Living (2013-Present),Medium MPV,Diesel,105.0,320.0,1568.0,171.3,68.1,65.7,102.8,22.5,3241.0,112.0,11.8,52.3,13.2,Antrenament
1545,SEAT,SEAT Alhambra (2010-Present),Medium MPV,Diesel,170.0,350.0,1968.0,191.1,75.0,67.7,114.9,9.4,4061.0,129.0,9.5,40.6,18.5,Antrenament
1546,OPEL,OPEL Insignia Country Tourer (2013-Present),Medium MPV,Diesel,163.0,350.0,1956.0,193.7,80.6,60.1,107.8,19.1,3898.0,127.0,10.9,42.0,18.5,Antrenament
1547,VOLKSWAGEN,VOLKSWAGEN CrossGolf (2010-Present),Medium MPV,Gasoline,105.0,175.0,1197.0,166.2,69.9,64.8,101.5,13.9,3073.2,111.2,11.5,37.3,14.5,Antrenament
1548,OPEL,OPEL Insignia Country Tourer (2013-Present),Medium MPV,Gasoline,250.0,400.0,1998.0,193.7,80.6,60.1,107.8,19.1,3898.0,146.0,8.5,29.0,18.5,Antrenament
1549,SEAT,SEAT Altea (2009-Present),Medium MPV,Diesel,140.0,320.0,1968.0,168.6,69.6,62.0,101.5,14.4,3230.0,125.0,9.7,48.0,14.5,Antrenament
1550,MAZDA,MAZDA 5 / Premacy (2010-Present),Medium MPV,Diesel,116.0,270.0,1560.0,180.5,78.3,63.6,108.3,15.0,3285.0,111.0,13.7,45.2,15.9,Antrenament
1551,SEAT,SEAT Alhambra (2010-Present),Medium MPV,Gasoline,150.0,240.0,1390.0,191.1,75.0,67.7,114.9,9.4,3739.0,122.4,10.7,32.7,18.5,Antrenament
1552,CITROEN,2016 Citroen C4 Picasso,Medium MPV,Diesel,120.0,300.0,1560.0,174.8,72.0,63.4,109.4,19.0,2910.0,117.0,11.2,61.9,14.5,Antrenament
1553,RENAULT,RENAULT Scenic (2016-Present),Medium MPV,Diesel,160.0,380.0,1598.0,173.5,73.5,65.1,107.6,17.5,3558.0,129.0,9.6,52.3,13.7,Antrenament
1554,RENAULT,RENAULT Grand Scenic (2016-Present),Medium MPV,Gasoline,130.0,205.0,1199.0,182.4,73.4,65.4,110.4,25.4,3318.0,121.0,11.6,38.6,14.0,Antrenament
1555,RENAULT,RENAULT Scenic (2016-Present),Medium MPV,Gasoline,130.0,205.0,1198.0,173.5,73.5,65.1,107.6,17.5,3318.0,121.0,11.4,40.6,13.7,Antrenament
1556,RENAULT,RENAULT Scenic (2016-Present),Medium MPV,Diesel,110.0,260.0,1461.0,173.5,73.5,65.1,107.6,17.5,3318.0,114.0,12.4,60.3,13.7,Antrenament
1557,SEAT,SEAT Altea (2009-Present),Medium MPV,Gasoline,160.0,249.0,1798.0,168.6,69.6,62.0,101.5,14.4,3130.0,130.0,8.4,35.1,14.5,Antrenament
1558,VOLKSWAGEN,VOLKSWAGEN CrossTouran (2011-Present),Medium MPV,Diesel,105.0,249.0,1598.0,173.5,70.8,66.3,105.4,24.5,3543.0,109.0,13.2,43.6,15.9,Antrenament
1559,MAZDA,MAZDA 5 / Premacy (2010-Present),Medium MPV,Gasoline,116.0,165.0,1798.0,180.5,78.3,63.6,108.3,15.0,3241.0,113.0,12.8,32.7,15.9,Antrenament
1560,RENAULT,RENAULT Grand Scenic (2016-Present),Medium MPV,Diesel,130.0,320.0,1598.0,182.4,73.4,65.4,110.4,25.4,3560.0,121.0,11.6,51.1,14.0,Antrenament
1561,FIAT,FIAT 500L Living (2013-Present),Medium MPV,Gasoline,105.0,145.0,875.0,171.3,68.1,65.7,102.8,22.5,2844.0,112.0,12.5,49.0,13.2,Antrenament
1562,OPEL,OPEL Insignia Country Tourer (2013-Present),Medium MPV,Diesel,163.0,350.0,1956.0,193.7,80.6,60.1,107.8,19.1,3898.0,124.0,11.4,36.8,18.5,Antrenament
1563,RENAULT,2013 Renault Grand Scenic,Medium MPV,Diesel,129.0,320.0,1598.0,180.0,72.6,64.8,109.1,22.8,3305.0,121.0,10.5,54.7,15.9,Antrenament
1564,VOLKSWAGEN,VOLKSWAGEN CrossGolf (2010-Present),Medium MPV,Gasoline,122.0,199.0,1390.0,166.2,69.9,64.8,101.5,13.9,3217.0,117.0,10.5,36.2,14.5,Antrenament
1565,SEAT,SEAT Alhambra (2010-Present),Medium MPV,Gasoline,150.0,240.0,1390.0,191.1,75.0,67.7,114.9,9.4,3946.0,122.0,9.9,30.9,18.5,Antrenament
1566,FIAT,FIAT Doblo (2015-Present),Medium MPV,Diesel,90.0,200.0,1598.0,173.5,72.1,74.6,108.5,27.9,3153.0,98.0,14.9,42.8,15.9,Antrenament
1567,CITROEN,2016 Citroen C4 Picasso,Medium MPV,Gasoline,110.0,205.0,1199.0,174.8,72.0,63.4,109.4,19.0,2822.0,116.0,11.5,46.1,14.5,Antrenament
1568,VOLKSWAGEN,VOLKSWAGEN CrossGolf (2010-Present),Medium MPV,Diesel,105.0,249.0,1598.0,166.2,69.9,64.8,101.5,13.9,3318.0,112.0,11.5,44.4,14.5,Antrenament
1569,FIAT,FIAT 500L Living (2013-Present),Medium MPV,Diesel,120.0,320.0,1368.0,171.3,68.1,65.7,102.8,22.5,3252.0,117.0,10.9,51.1,13.2,Antrenament
1570,RENAULT,RENAULT Scenic (2016-Present),Medium MPV,Gasoline,160.0,260.0,1330.0,173.5,73.5,65.1,107.6,17.5,3146.0,122.0,9.9,43.6,13.7,Antrenament
1571,VOLKSWAGEN,VOLKSWAGEN CrossTouran (2011-Present),Medium MPV,Diesel,140.0,320.0,1968.0,173.5,70.8,66.3,105.4,24.5,3600.0,119.0,10.3,39.9,15.9,Antrenament
1572,FIAT,FIAT Doblo (2015-Present),Medium MPV,Gasoline,120.0,206.0,1368.0,173.5,72.1,74.6,108.5,27.9,3120.0,107.0,12.3,32.7,15.9,Antrenament
1573,SEAT,SEAT Altea (2009-Present),Medium MPV,Diesel,105.0,249.0,1896.0,168.6,69.6,62.0,101.5,14.4,3097.0,113.0,12.3,43.5,14.5,Antrenament
1574,VOLKSWAGEN,VOLKSWAGEN CrossGolf (2010-Present),Medium MPV,Diesel,140.0,320.0,1968.0,166.2,69.9,64.8,101.5,13.9,3337.8,122.4,10.0,44.4,14.5,Test
1575,FIAT,FIAT Doblo (2015-Present),Medium MPV,Diesel,90.0,200.0,1598.0,173.5,72.1,74.6,108.5,27.9,3153.0,98.0,15.4,47.0,15.9,Test
1576,RENAULT,RENAULT Scenic (2016-Present),Medium MPV,Gasoline,160.0,260.0,1330.0,173.5,73.5,65.1,107.6,17.5,3433.0,130.0,9.3,43.6,13.7,Test
1577,RENAULT,RENAULT Grand Scenic (2016-Present),Medium MPV,Diesel,110.0,260.0,1461.0,182.4,73.4,65.4,110.4,25.4,3532.0,184.0,12.6,58.8,14.0,Test
1578,CITROEN,2016 Citroen C4 Picasso,Medium MPV,Gasoline,165.0,240.0,1598.0,174.8,72.0,63.4,109.4,19.0,2888.0,130.0,8.4,42.0,14.5,Test
1579,FIAT,FIAT Doblo (2015-Present),Medium MPV,Natural Gas,120.0,206.0,1368.0,173.5,72.1,74.6,108.5,27.9,3395.0,107.0,12.3,31.8,5.8,Test
1580,MAZDA,MAZDA 5 / Premacy (2010-Present),Medium MPV,Gasoline,144.0,180.0,1999.0,180.5,78.3,63.6,108.3,15.0,3274.0,116.0,13.1,28.3,15.9,Test
1581,VOLKSWAGEN,VOLKSWAGEN CrossTouran (2011-Present),Medium MPV,Diesel,140.0,320.0,1968.0,173.5,70.8,66.3,105.4,24.5,3549.4,120.5,10.3,42.0,15.9,Test
1582,RENAULT,RENAULT Grand Scenic (2016-Present),Medium MPV,Diesel,160.0,380.0,1598.0,182.4,73.4,65.4,110.4,25.4,3790.0,208.0,9.9,50.0,14.0,Test
